entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-3333245	132	8	140	550	65	63	4
LK-3333250	62	4	66	258	30	29	2
LK-3333255	142	8	150	592	70	67	5
LK-3333260	122	7	130	511	60	58	4
LK-3333265	188	11	200	785	92	90	6
LK-3333270	67	4	71	281	33	32	2
LK-3333275	96	6	101	399	47	46	3
LK-3333280	179	7	186	875	95	80	5
LK-3333285	117	4	121	569	62	52	3
LK-3333290	118	7	125	492	58	56	4
LK-3333295	128	8	135	533	63	61	4
LK-3333300	58	2	60	284	31	26	1
LK-3333305	121	5	125	590	64	54	3
LK-3333310	146	6	152	714	77	65	4
LK-3333315	64	2	66	312	34	28	2
LK-3333320	93	4	96	453	49	41	2
LK-3333325	61	2	63	297	32	27	2
LK-3333330	144	6	150	704	76	64	4
LK-3333335	116	4	120	567	61	52	3
LK-3333340	93	4	97	456	49	42	2
LK-3333345	66	3	68	321	35	29	2
LK-3333350	24	1	25	117	13	11	1
LK-3333355	178	7	185	868	94	79	5
LK-3333360	100	4	104	489	53	45	3
LK-4	139014	9225	148239	646774	44230	49086	45698
LK-41	109592	8139	117731	498109	29857	40133	39602
LK-4103	1683	81	1764	6719	628	443	611
LK-4103005	143	7	150	572	53	38	52
LK-4103010	160	8	168	640	60	42	58
LK-4103015	95	5	99	378	35	25	34
LK-4103020	99	5	103	393	37	26	36
LK-4103025	95	5	100	380	36	25	35
LK-4103030	159	8	166	634	59	42	58
LK-4103035	79	4	83	315	29	21	29
LK-4103040	182	9	190	725	68	48	66
LK-4103045	56	3	58	222	21	15	20
LK-4103050	96	5	101	384	36	25	35
LK-4103055	105	5	110	418	39	28	38
LK-4103060	42	2	44	167	16	11	15
LK-4103065	135	6	141	538	50	36	49
LK-4103070	189	9	198	754	71	50	69
LK-4103075	50	2	52	199	19	13	18
LK-4104	2365	353	2718	2718	635	957	773
LK-4104005	151	23	173	173	40	61	49
LK-4104010	396	59	455	455	106	160	130
LK-4104015	362	54	416	416	97	146	118
LK-4104020	350	52	402	402	94	141	114
LK-4104025	82	12	95	95	22	33	27
LK-4104030	357	53	411	411	96	145	117
LK-4104035	100	15	115	115	27	41	33
LK-4104040	309	46	355	355	83	125	101
LK-4104045	257	38	296	296	69	104	84
LK-4106	11467	1712	13179	13179	3077	4639	3751
LK-4106005	409	61	470	470	110	165	134
LK-4106010	331	49	381	381	89	134	108
LK-4106015	457	68	525	525	123	185	150
LK-4106020	307	46	353	353	83	124	101
LK-4106025	486	73	559	559	130	197	159
LK-4106030	578	86	664	664	155	234	189
LK-4106035	510	76	587	587	137	206	167
LK-4106040	457	68	526	526	123	185	150
LK-4106045	706	105	812	812	190	286	231
LK-4106050	353	53	406	406	95	143	116
LK-4106055	337	50	387	387	90	136	110
LK-4106060	307	46	353	353	82	124	100
LK-4106065	592	88	680	680	159	239	194
LK-4106070	288	43	331	331	77	116	94
LK-4106075	785	117	902	902	211	317	257
LK-4106080	524	78	602	602	141	212	171
LK-4106085	410	61	471	471	110	166	134
LK-4106090	678	101	780	780	182	274	222
LK-4106095	396	59	455	455	106	160	129
LK-4106100	319	48	367	367	86	129	104
LK-4106105	338	51	389	389	91	137	111
LK-4106110	394	59	453	453	106	159	129
LK-4106115	469	70	539	539	126	190	154
LK-4106120	483	72	556	556	130	196	158
LK-4106125	551	82	633	633	148	223	180
LK-4109	16619	1142	17761	86452	4576	5424	6619
LK-4109005	260	18	279	1206	83	72	105
LK-4109010	315	22	338	1461	100	87	128
LK-4109015	261	19	280	1211	83	72	106
LK-4109020	529	37	566	2450	168	147	214
LK-4109025	581	41	622	2693	185	161	235
LK-4109030	405	29	433	1875	129	112	164
LK-4109035	227	16	244	1054	72	63	92
LK-4109040	251	18	269	1163	80	70	101
LK-4109045	205	15	219	949	65	57	83
LK-4109050	333	24	357	1543	106	92	135
LK-4109055	258	18	277	1197	82	72	104
LK-4109060	362	26	387	1675	115	100	146
LK-4109065	302	21	323	1398	96	84	122
LK-4109070	315	22	337	1460	100	87	127
LK-4109075	194	14	208	901	62	54	79
LK-4109080	275	19	294	1273	87	76	111
LK-4109085	439	66	505	505	118	178	144
LK-4109090	651	97	748	748	175	263	213
LK-4109095	442	66	507	507	118	179	144
LK-4109100	490	73	563	563	131	198	160
LK-4109105	203	30	234	234	55	82	67
LK-4109110	2393	116	2509	15502	607	800	986
LK-4109115	1003	49	1051	6496	254	335	413
LK-4109120	720	35	755	4666	183	241	297
LK-4109125	1494	72	1566	9677	379	500	615
LK-4109130	1167	56	1223	7558	296	390	481
LK-4109135	1954	95	2049	12659	496	653	805
LK-4109140	591	29	619	3827	150	198	243
LK-4112	5031	242	5273	20083	1878	1325	1828
LK-4112005	375	18	393	1496	140	99	136
LK-4112010	365	18	383	1457	136	96	133
LK-4112015	425	20	445	1696	159	112	154
LK-4112020	257	12	269	1025	96	68	93
LK-4112025	212	10	222	846	79	56	77
LK-4112030	298	14	312	1188	111	78	108
LK-4112035	194	9	204	776	73	51	71
LK-4112040	344	17	361	1374	129	91	125
LK-4112045	364	17	381	1452	136	96	132
LK-4112050	165	8	173	657	61	43	60
LK-4112055	259	12	272	1035	97	68	94
LK-4112060	83	4	87	331	31	22	30
LK-4112065	158	8	165	629	59	42	57
LK-4112070	145	7	152	578	54	38	53
LK-4112075	66	3	69	264	25	17	24
LK-4112080	254	12	266	1014	95	67	92
LK-4112085	88	4	93	352	33	23	32
LK-4112090	295	14	309	1178	110	78	107
LK-4112095	139	7	146	557	52	37	51
LK-4112100	8	0	8	32	3	2	3
LK-4112105	18	1	19	71	7	5	6
LK-4112110	0	0	0	0	0	0	0
LK-4112115	55	3	58	221	21	15	20
LK-4112120	0	0	0	0	0	0	0
LK-4112125	2	0	2	8	1	1	1
LK-4112130	5	0	6	21	2	1	2
LK-4112135	22	1	24	90	8	6	8
LK-4112140	141	7	148	563	53	37	51
LK-4112145	0	0	0	0	0	0	0
LK-4112150	0	0	0	0	0	0	0
LK-4112155	0	0	0	0	0	0	0
LK-4112160	27	1	29	109	10	7	10
LK-4112165	238	11	250	951	89	63	87
LK-4112170	20	1	21	80	7	5	7
LK-4112175	0	0	0	0	0	0	0
LK-4112180	0	0	0	0	0	0	0
LK-4112185	0	0	0	0	0	0	0
LK-4112190	0	0	0	0	0	0	0
LK-4112195	0	0	0	0	0	0	0
LK-4112200	0	0	0	0	0	0	0
LK-4112205	0	0	0	0	0	0	0
LK-4112210	0	0	0	0	0	0	0
LK-4112215	0	0	0	0	0	0	0
LK-4112220	0	0	0	0	0	0	0
LK-4112225	8	0	8	31	3	2	3
LK-4115	8132	568	8700	37576	2513	2369	3249
LK-4115005	226	16	242	1046	72	63	91
LK-4115010	306	22	328	1419	98	85	124
LK-4115015	319	23	341	1477	101	88	129
LK-4115020	447	32	479	2072	142	124	181
LK-4115025	306	22	328	1417	97	85	124
LK-4115030	421	30	451	1950	134	117	170
LK-4115035	254	18	272	1176	81	70	103
LK-4115040	124	9	133	575	40	34	50
LK-4115045	360	25	385	1668	115	100	146
LK-4115050	198	14	212	918	63	55	80
LK-4115055	338	24	362	1566	108	94	137
LK-4115060	222	16	238	1031	71	62	90
LK-4115065	260	18	279	1205	83	72	105
LK-4115070	187	13	200	867	60	52	76
LK-4115075	562	40	602	2606	179	156	227
LK-4115080	242	17	259	1121	77	67	98
LK-4115085	263	19	281	1217	84	73	106
LK-4115090	252	18	270	1166	80	70	102
LK-4115095	253	18	271	1174	81	70	102
LK-4115100	222	16	237	1027	71	61	90
LK-4115105	245	17	262	1133	78	68	99
LK-4115110	513	36	549	2375	163	142	207
LK-4115115	202	14	216	935	64	56	82
LK-4115120	239	17	256	1107	76	66	97
LK-4115125	176	12	189	816	56	49	71
LK-4115130	180	10	190	802	35	83	61
LK-4115135	164	10	174	734	32	76	56
LK-4115140	276	16	292	1229	54	127	94
LK-4115145	277	20	296	1283	88	77	112
LK-4115150	100	7	107	462	32	28	40
LK-4118	12031	697	12728	53685	2371	5547	4113
LK-4118005	419	24	444	1871	83	193	143
LK-4118010	358	21	379	1597	71	165	122
LK-4118015	360	21	381	1606	71	166	123
LK-4118020	628	36	665	2804	124	290	215
LK-4118025	613	35	648	2733	121	282	209
LK-4118030	427	25	452	1905	84	197	146
LK-4118035	434	25	459	1938	86	200	148
LK-4118040	394	23	417	1757	78	182	135
LK-4118045	769	45	813	3430	151	354	263
LK-4118050	434	25	459	1936	86	200	148
LK-4118055	541	31	573	2416	107	250	185
LK-4118060	354	21	375	1581	70	163	121
LK-4118065	418	24	443	1867	82	193	143
LK-4118070	190	11	201	850	38	88	65
LK-4118075	303	18	321	1353	60	140	104
LK-4118080	343	20	363	1531	68	158	117
LK-4118085	521	30	552	2326	103	240	178
LK-4118090	263	15	279	1175	52	121	90
LK-4118095	219	13	232	979	43	101	75
LK-4118100	206	12	218	921	41	95	71
LK-4118105	397	23	420	1770	78	183	136
LK-4118110	584	34	618	2607	115	269	200
LK-4118115	533	31	563	2376	105	246	182
LK-4118120	170	10	180	759	34	78	58
LK-4118125	385	22	407	1717	76	177	132
LK-4118130	308	18	326	1374	61	142	105
LK-4118135	137	8	145	611	27	63	47
LK-4118140	141	8	149	631	28	65	48
LK-4118145	335	19	354	1493	66	154	114
LK-4118150	460	27	486	2051	91	212	157
LK-4118155	386	22	408	1722	76	178	132
LK-4121	7586	333	7919	45810	1628	3152	2807
LK-4121005	274	10	285	1747	56	114	105
LK-4121010	321	12	333	2046	65	134	123
LK-4121015	257	10	266	1634	52	107	98
LK-4121020	213	8	221	1356	43	89	81
LK-4121025	231	9	239	1469	47	96	88
LK-4121030	305	11	316	1941	62	127	116
LK-4121035	162	6	168	1033	33	67	62
LK-4121040	158	6	163	1003	32	65	60
LK-4121045	202	7	209	1283	41	84	77
LK-4121050	233	9	241	1481	47	97	89
LK-4121055	300	11	312	1913	61	125	115
LK-4121060	350	13	363	2227	71	145	133
LK-4121065	264	10	274	1679	54	110	101
LK-4121070	250	9	259	1591	51	104	95
LK-4121075	198	7	206	1263	40	82	76
LK-4121080	268	10	278	1706	54	111	102
LK-4121085	162	6	168	1032	33	67	62
LK-4121090	119	4	123	756	24	49	45
LK-4121095	132	5	137	842	27	55	50
LK-4121100	206	8	214	1313	42	86	79
LK-4121105	209	8	217	1329	42	87	80
LK-4121110	186	7	193	1183	38	77	71
LK-4121115	219	8	227	1395	45	91	84
LK-4121120	196	7	203	1248	40	81	75
LK-4121125	107	4	111	682	22	45	41
LK-4121130	100	4	104	639	20	42	38
LK-4121135	190	7	198	1212	39	79	73
LK-4121140	181	7	188	1153	37	75	69
LK-4121145	169	6	176	1079	34	70	65
LK-4121150	218	8	226	1387	44	91	83
LK-4121155	338	28	365	1436	94	140	104
LK-4121160	319	26	345	1355	88	132	98
LK-4121165	346	28	374	1471	96	144	107
LK-4121170	170	14	184	722	47	70	52
LK-4121175	32	1	33	204	7	13	12
LK-4124	2176	105	2280	8686	812	573	790
LK-4124005	163	8	170	649	61	43	59
LK-4124010	220	11	230	878	82	58	80
LK-4124015	108	5	113	430	40	28	39
LK-4124020	81	4	84	322	30	21	29
LK-4124025	109	5	115	437	41	29	40
LK-4124030	0	0	0	0	0	0	0
LK-4124035	58	3	61	231	22	15	21
LK-4124040	14	1	15	58	5	4	5
LK-4124045	162	8	170	646	60	43	59
LK-4124050	86	4	90	344	32	23	31
LK-4124055	157	8	164	625	58	41	57
LK-4124060	149	7	156	595	56	39	54
LK-4124065	260	13	273	1038	97	68	94
LK-4124070	193	9	203	772	72	51	70
LK-4124075	131	6	137	521	49	34	47
LK-4124080	202	10	212	808	76	53	74
LK-4124085	83	4	87	331	31	22	30
LK-4124090	0	0	0	0	0	0	0
LK-4127	10047	742	10789	46449	2654	4169	3223
LK-4127005	114	4	118	725	23	47	43
LK-4127010	132	5	137	843	27	55	51
LK-4127015	348	13	361	2216	71	145	133
LK-4127020	106	4	110	677	22	44	41
LK-4127025	74	3	77	470	15	31	28
LK-4127030	155	6	161	989	32	65	59
LK-4127035	75	3	78	479	15	31	29
LK-4127040	92	3	95	586	19	38	35
LK-4127045	140	5	145	888	28	58	53
LK-4127050	108	4	112	689	22	45	41
LK-4127055	299	11	310	1901	61	124	114
LK-4127060	490	40	531	2085	136	203	151
LK-4127065	125	5	129	795	25	52	48
LK-4127070	296	24	320	1258	82	123	91
LK-4127075	475	39	514	2020	132	197	146
LK-4127080	430	35	465	1827	119	178	132
LK-4127085	320	26	346	1358	89	133	98
LK-4127090	462	38	500	1964	128	192	142
LK-4127095	474	39	513	2015	131	197	146
LK-4127100	312	26	338	1328	87	130	96
LK-4127105	673	55	728	2860	186	279	207
LK-4127110	440	36	476	1872	122	183	136
LK-4127115	297	24	321	1261	82	123	91
LK-4127120	553	45	599	2353	153	230	170
LK-4127125	409	33	442	1738	113	170	126
LK-4127130	237	19	257	1009	66	98	73
LK-4127135	365	30	394	1550	101	151	112
LK-4127140	311	25	337	1322	86	129	96
LK-4127145	426	35	461	1813	118	177	131
LK-4127150	318	26	344	1352	88	132	98
LK-4127155	345	28	374	1469	96	143	106
LK-4127160	194	16	210	825	54	81	60
LK-4127165	122	10	132	519	34	51	38
LK-4127170	136	11	147	577	38	56	42
LK-4127175	192	16	208	817	53	80	59
LK-4130	10027	1035	11062	51595	2300	3704	4023
LK-4130005	83	9	92	429	19	31	33
LK-4130010	246	25	271	1264	56	91	99
LK-4130015	143	15	158	738	33	53	58
LK-4130020	257	27	284	1324	59	95	103
LK-4130025	110	11	122	567	25	41	44
LK-4130030	188	19	207	966	43	69	75
LK-4130035	334	35	369	1720	77	123	134
LK-4130040	172	18	190	887	40	64	69
LK-4130045	91	9	100	466	21	33	36
LK-4130050	136	14	150	700	31	50	55
LK-4130055	149	15	164	766	34	55	60
LK-4130060	55	6	61	285	13	20	22
LK-4130065	152	16	168	782	35	56	61
LK-4130070	362	37	399	1862	83	134	145
LK-4130075	264	27	292	1360	61	98	106
LK-4130080	142	15	156	729	32	52	57
LK-4130085	167	17	185	861	38	62	67
LK-4130090	284	29	313	1460	65	105	114
LK-4130095	177	18	196	913	41	66	71
LK-4130100	101	10	111	519	23	37	40
LK-4130105	279	29	308	1437	64	103	112
LK-4130110	109	11	121	563	25	40	44
LK-4130115	137	14	151	703	31	50	55
LK-4130120	96	10	106	494	22	35	39
LK-4130125	172	18	189	884	39	63	69
LK-4130130	166	17	183	855	38	61	67
LK-4130135	143	15	158	735	33	53	57
LK-4130140	241	25	266	1240	55	89	97
LK-4130145	211	22	232	1084	48	78	84
LK-4130150	115	12	126	589	26	42	46
LK-4130155	285	29	314	1466	65	105	114
LK-4130160	286	30	315	1471	66	106	115
LK-4130165	175	18	193	899	40	65	70
LK-4130170	233	24	257	1200	53	86	94
LK-4130175	203	21	224	1045	47	75	81
LK-4130180	104	11	115	535	24	38	42
LK-4130185	244	25	269	1254	56	90	98
LK-4130190	158	16	174	812	36	58	63
LK-4130195	195	20	215	1002	45	72	78
LK-4130200	262	27	289	1347	60	97	105
LK-4130205	233	24	257	1199	53	86	94
LK-4130210	134	14	148	691	31	50	54
LK-4130215	49	5	54	251	11	18	20
LK-4130220	84	9	92	431	19	31	34
LK-4130225	216	22	238	1112	50	80	87
LK-4130230	41	4	45	209	9	15	16
LK-4130235	105	11	116	542	24	39	42
LK-4130240	171	18	189	881	39	63	69
LK-4130245	100	10	110	515	23	37	40
LK-4130250	119	12	132	614	27	44	48
LK-4130255	100	10	111	517	23	37	40
LK-4130260	158	16	174	811	36	58	63
LK-4130265	54	6	59	277	12	20	22
LK-4130270	168	17	185	865	39	62	67
LK-4130275	182	19	201	939	42	67	73
LK-4130280	174	18	192	895	40	64	70
LK-4130285	153	16	169	787	35	57	61
LK-4130290	190	20	209	977	44	70	76
LK-4130295	109	11	121	562	25	40	44
LK-4130300	59	6	65	304	14	22	24
LK-4133	8286	482	8768	61936	2000	3362	2924
LK-4133005	179	10	189	1337	43	73	63
LK-4133010	134	8	141	998	32	54	47
LK-4133015	223	13	236	1664	54	90	79
LK-4133020	192	11	204	1438	46	78	68
LK-4133025	134	8	142	1004	32	55	47
LK-4133030	107	6	113	799	26	43	38
LK-4133035	201	12	212	1499	48	81	71
LK-4133040	138	8	146	1032	33	56	49
LK-4133045	212	12	224	1584	51	86	75
LK-4133050	245	14	259	1829	59	99	86
LK-4133055	322	19	341	2406	78	131	114
LK-4133060	275	16	291	2054	66	112	97
LK-4133065	183	11	193	1364	44	74	64
LK-4133070	218	13	231	1631	53	89	77
LK-4133075	275	16	291	2057	66	112	97
LK-4133080	141	8	149	1055	34	57	50
LK-4133085	140	8	148	1048	34	57	49
LK-4133090	215	13	227	1607	52	87	76
LK-4133095	72	4	76	537	17	29	25
LK-4133100	194	11	205	1450	47	79	68
LK-4133105	439	26	465	3282	106	178	155
LK-4133110	320	19	338	2389	77	130	113
LK-4133115	102	6	108	761	25	41	36
LK-4133120	146	9	155	1093	35	59	52
LK-4133125	202	12	214	1511	49	82	71
LK-4133130	432	25	458	3232	104	175	153
LK-4133135	237	14	251	1773	57	96	84
LK-4133140	232	13	245	1732	56	94	82
LK-4133145	125	7	132	935	30	51	44
LK-4133150	249	15	264	1863	60	101	88
LK-4133155	262	15	277	1960	63	106	93
LK-4133160	193	11	204	1444	47	78	68
LK-4133165	216	13	228	1612	52	88	76
LK-4133170	320	19	338	2389	77	130	113
LK-4133175	174	10	184	1300	42	71	61
LK-4133180	102	6	108	762	25	41	36
LK-4133185	166	10	176	1244	40	68	59
LK-4133190	212	12	225	1588	51	86	75
LK-4133195	173	10	183	1291	42	70	61
LK-4133200	185	11	196	1383	45	75	65
LK-4136	10637	479	11116	49229	3475	3546	3616
LK-4136005	152	7	159	704	50	51	52
LK-4136010	613	28	640	2836	200	204	208
LK-4136015	110	5	115	509	36	37	37
LK-4136020	266	12	278	1230	87	89	90
LK-4136025	248	11	259	1149	81	83	84
LK-4136030	595	27	622	2752	194	198	202
LK-4136035	343	15	359	1589	112	114	117
LK-4136040	865	39	904	4005	283	289	294
LK-4136045	747	34	781	3457	244	249	254
LK-4136050	416	19	435	1925	136	139	141
LK-4136055	326	15	340	1507	106	109	111
LK-4136060	184	8	192	852	60	61	63
LK-4136065	451	20	472	2088	147	150	153
LK-4136070	419	19	438	1938	137	140	142
LK-4136075	403	18	422	1867	132	134	137
LK-4136080	359	16	375	1660	117	120	122
LK-4136085	323	15	337	1493	105	108	110
LK-4136090	403	18	421	1863	132	134	137
LK-4136095	243	11	254	1124	79	81	83
LK-4136100	289	13	302	1338	94	96	98
LK-4136105	430	19	449	1989	140	143	146
LK-4136110	348	16	364	1613	114	116	118
LK-4136115	355	16	371	1643	116	118	121
LK-4136120	398	18	416	1841	130	133	135
LK-4136125	496	22	519	2297	162	165	169
LK-4136130	268	12	280	1240	88	89	91
LK-4136135	324	15	339	1500	106	108	110
LK-4136140	263	12	275	1218	86	88	89
LK-4139	2853	137	2991	11391	1065	751	1037
LK-4139005	43	2	45	171	16	11	16
LK-4139010	80	4	84	321	30	21	29
LK-4139015	137	7	143	545	51	36	50
LK-4139020	293	14	307	1171	110	77	107
LK-4139025	99	5	104	396	37	26	36
LK-4139030	64	3	67	256	24	17	23
LK-4139035	83	4	87	331	31	22	30
LK-4139040	177	8	185	705	66	46	64
LK-4139045	58	3	61	232	22	15	21
LK-4139050	92	4	96	367	34	24	33
LK-4139055	195	9	205	780	73	51	71
LK-4139060	60	3	63	239	22	16	22
LK-4139065	156	8	164	625	58	41	57
LK-4139070	61	3	64	244	23	16	22
LK-4139075	94	5	99	376	35	25	34
LK-4139080	34	2	36	137	13	9	13
LK-4139085	49	2	51	194	18	13	18
LK-4139090	12	1	13	50	5	3	5
LK-4139095	68	3	71	271	25	18	25
LK-4139100	167	8	175	666	62	44	61
LK-4139105	54	3	57	217	20	14	20
LK-4139110	96	5	100	382	36	25	35
LK-4139115	34	2	36	135	13	9	12
LK-4139120	40	2	42	160	15	11	15
LK-4139125	46	2	48	184	17	12	17
LK-4139130	34	2	35	134	13	9	12
LK-4139135	73	4	76	291	27	19	27
LK-4139140	160	8	167	637	60	42	58
LK-4139145	113	5	118	450	42	30	41
LK-4139150	181	9	190	724	68	48	66
LK-4142	652	31	683	2602	243	172	237
LK-4142005	116	6	121	463	43	31	42
LK-4142010	73	4	76	291	27	19	27
LK-4142015	153	7	160	611	57	40	56
LK-4142020	120	6	126	478	45	32	44
LK-4142025	98	5	103	392	37	26	36
LK-4142030	92	4	96	367	34	24	33
LK-42	6966	149	7115	47060	4500	1431	1035
LK-4203	3573	76	3650	24141	2308	734	531
LK-4203005	68	1	69	458	44	14	10
LK-4203010	6	0	6	42	4	1	1
LK-4203015	90	2	92	609	58	19	13
LK-4203020	53	1	54	356	34	11	8
LK-4203025	37	1	37	247	24	8	5
LK-4203030	22	0	23	149	14	5	3
LK-4203035	81	2	83	546	52	17	12
LK-4203040	174	4	178	1175	112	36	26
LK-4203045	84	2	86	566	54	17	12
LK-4203050	80	2	82	544	52	17	12
LK-4203055	126	3	128	850	81	26	19
LK-4203060	60	1	61	403	39	12	9
LK-4203065	45	1	46	302	29	9	7
LK-4203070	124	3	127	839	80	26	18
LK-4203075	43	1	44	292	28	9	6
LK-4203080	29	1	30	197	19	6	4
LK-4203085	53	1	54	356	34	11	8
LK-4203090	26	1	26	174	17	5	4
LK-4203095	36	1	37	242	23	7	5
LK-4203100	107	2	109	721	69	22	16
LK-4203105	153	3	156	1030	99	31	23
LK-4203110	148	3	151	999	96	30	22
LK-4203115	23	0	24	158	15	5	3
LK-4203120	51	1	53	348	33	11	8
LK-4203125	128	3	131	867	83	26	19
LK-4203130	165	4	168	1112	106	34	24
LK-4203135	104	2	106	702	67	21	15
LK-4203140	238	5	243	1610	154	49	35
LK-4203145	140	3	143	948	91	29	21
LK-4203150	128	3	131	867	83	26	19
LK-4203155	97	2	99	655	63	20	14
LK-4203160	144	3	147	976	93	30	21
LK-4203165	105	2	107	711	68	22	16
LK-4203170	68	1	70	462	44	14	10
LK-4203175	47	1	48	320	31	10	7
LK-4203180	66	1	67	445	43	14	10
LK-4203185	107	2	109	721	69	22	16
LK-4203190	55	1	56	373	36	11	8
LK-4203195	1	0	1	7	1	0	0
LK-4203200	31	1	32	209	20	6	5
LK-4203205	13	0	13	88	8	3	2
LK-4203210	4	0	5	30	3	1	1
LK-4203215	23	0	23	152	15	5	3
LK-4203220	27	1	28	186	18	6	4
LK-4203225	2	0	2	11	1	0	0
LK-4203230	30	1	31	205	20	6	5
LK-4203235	59	1	61	401	38	12	9
LK-4203240	22	0	23	150	14	5	3
LK-4203245	49	1	50	333	32	10	7
LK-4206	1033	22	1055	6981	668	212	154
LK-4206005	59	1	61	401	38	12	9
LK-4206010	39	1	39	260	25	8	6
LK-4206015	85	2	87	576	55	18	13
LK-4206020	44	1	45	297	28	9	7
LK-4206025	42	1	43	286	27	9	6
LK-4206030	15	0	15	102	10	3	2
LK-4206035	4	0	4	26	2	1	1
LK-4206040	14	0	14	95	9	3	2
LK-4206045	17	0	18	116	11	4	3
LK-4206050	14	0	14	91	9	3	2
LK-4206055	37	1	38	252	24	8	6
LK-4206060	39	1	40	262	25	8	6
LK-4206065	18	0	19	123	12	4	3
LK-4206070	19	0	19	128	12	4	3
LK-4206075	31	1	31	207	20	6	5
LK-4206080	4	0	4	24	2	1	1
LK-4206085	13	0	14	91	9	3	2
LK-4206090	20	0	21	138	13	4	3
LK-4206095	14	0	14	94	9	3	2
LK-4206100	5	0	5	35	3	1	1
LK-4206105	42	1	43	283	27	9	6
LK-4206110	13	0	13	86	8	3	2
LK-4206115	23	0	24	156	15	5	3
LK-4206120	16	0	17	111	11	3	2
LK-4206125	29	1	30	199	19	6	4
LK-4206130	27	1	27	179	17	5	4
LK-4206135	28	1	29	191	18	6	4
LK-4206140	47	1	48	316	30	10	7
LK-4206145	18	0	19	123	12	4	3
LK-4206150	20	0	21	138	13	4	3
LK-4206155	46	1	47	312	30	9	7
LK-4206160	31	1	32	208	20	6	5
LK-4206165	38	1	39	257	25	8	6
LK-4206170	42	1	43	283	27	9	6
LK-4206175	24	1	24	160	15	5	4
LK-4206180	55	1	56	373	36	11	8
LK-4209	539	12	551	3644	348	111	80
LK-4209005	53	1	54	359	34	11	8
LK-4209010	9	0	9	62	6	2	1
LK-4209015	34	1	35	231	22	7	5
LK-4209020	18	0	18	119	11	4	3
LK-4209025	18	0	19	125	12	4	3
LK-4209030	20	0	21	137	13	4	3
LK-4209035	16	0	16	109	10	3	2
LK-4209040	66	1	67	443	42	13	10
LK-4209045	48	1	50	328	31	10	7
LK-4209050	34	1	35	233	22	7	5
LK-4209055	30	1	30	200	19	6	4
LK-4209060	107	2	109	722	69	22	16
LK-4209065	19	0	20	131	13	4	3
LK-4209070	2	0	2	16	2	0	0
LK-4209075	13	0	13	85	8	3	2
LK-4209080	15	0	16	104	10	3	2
LK-4209085	36	1	37	242	23	7	5
LK-4212	1252	27	1278	8456	809	257	186
LK-4212005	55	1	56	373	36	11	8
LK-4212010	50	1	51	336	32	10	7
LK-4212015	101	2	104	685	66	21	15
LK-4212020	70	1	72	473	45	14	10
LK-4212025	61	1	63	414	40	13	9
LK-4212030	36	1	37	242	23	7	5
LK-4212035	35	1	36	236	23	7	5
LK-4212040	14	0	15	97	9	3	2
LK-4212045	35	1	35	234	22	7	5
LK-4212050	27	1	28	183	18	6	4
LK-4212055	3	0	3	23	2	1	0
LK-4212060	33	1	33	221	21	7	5
LK-4212065	96	2	98	651	62	20	14
LK-4212070	15	0	15	99	9	3	2
LK-4212075	12	0	12	79	8	2	2
LK-4212080	24	1	24	160	15	5	4
LK-4212085	30	1	30	199	19	6	4
LK-4212090	17	0	17	112	11	3	2
LK-4212095	28	1	28	186	18	6	4
LK-4212100	28	1	28	188	18	6	4
LK-4212105	36	1	37	242	23	7	5
LK-4212110	30	1	31	203	19	6	4
LK-4212115	35	1	36	236	23	7	5
LK-4212120	30	1	30	200	19	6	4
LK-4212125	123	3	126	832	80	25	18
LK-4212130	31	1	32	212	20	6	5
LK-4212135	26	1	27	177	17	5	4
LK-4212140	54	1	56	367	35	11	8
LK-4212145	37	1	38	252	24	8	6
LK-4212150	57	1	58	384	37	12	8
LK-4212155	24	1	24	159	15	5	4
LK-4215	568	12	580	3837	367	117	84
LK-4215005	73	2	75	496	47	15	11
LK-4215010	50	1	51	335	32	10	7
LK-4215015	9	0	9	60	6	2	1
LK-4215020	26	1	26	174	17	5	4
LK-4215025	31	1	31	207	20	6	5
LK-4215030	18	0	18	120	11	4	3
LK-4215035	10	0	10	69	7	2	2
LK-4215040	25	1	26	169	16	5	4
LK-4215045	35	1	36	239	23	7	5
LK-4215050	36	1	37	242	23	7	5
LK-4215055	10	0	10	68	6	2	1
LK-4215060	46	1	47	311	30	9	7
LK-4215065	28	1	28	187	18	6	4
LK-4215070	66	1	68	447	43	14	10
LK-4215075	36	1	37	244	23	7	5
LK-4215080	27	1	28	186	18	6	4
LK-4215085	16	0	16	108	10	3	2
LK-4215090	20	0	21	136	13	4	3
LK-4215095	2	0	2	15	1	0	0
LK-4215100	4	0	4	24	2	1	1
LK-43	6147	230	6377	6377	2982	1819	1346
LK-4303	412	15	427	427	200	122	90
LK-4303005	2	0	2	2	1	0	0
LK-4303010	1	0	1	1	0	0	0
LK-4303015	5	0	5	5	2	1	1
LK-4303020	15	1	15	15	7	4	3
LK-4303025	19	1	20	20	9	6	4
LK-4303030	30	1	32	32	15	9	7
LK-4303035	19	1	20	20	9	6	4
