entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP
LK-3245200	415	4	419	516	206	161	44	0	2	0
LK-3245205	446	4	450	555	221	174	48	0	2	1
LK-3248	24213	243	24456	30114	12007	9432	2589	26	131	28
LK-3248005	213	2	215	265	106	83	23	0	1	0
LK-3248010	341	3	344	424	169	133	36	0	2	0
LK-3248015	366	4	370	456	182	143	39	0	2	0
LK-3248020	355	4	359	442	176	138	38	0	2	0
LK-3248025	285	3	288	354	141	111	30	0	2	0
LK-3248030	470	5	475	584	233	183	50	1	3	1
LK-3248035	359	4	363	447	178	140	38	0	2	0
LK-3248040	342	3	346	426	170	133	37	0	2	0
LK-3248045	357	4	360	443	177	139	38	0	2	0
LK-3248050	465	5	470	579	231	181	50	1	3	1
LK-3248055	310	3	313	385	154	121	33	0	2	0
LK-3248060	347	3	351	432	172	135	37	0	2	0
LK-3248065	679	7	686	844	337	264	73	1	4	1
LK-3248070	288	3	291	359	143	112	31	0	2	0
LK-3248075	419	4	423	521	208	163	45	0	2	0
LK-3248080	701	7	708	872	348	273	75	1	4	1
LK-3248085	246	2	249	306	122	96	26	0	1	0
LK-3248090	503	5	508	625	249	196	54	1	3	1
LK-3248095	537	5	542	668	266	209	57	1	3	1
LK-3248100	368	4	371	457	182	143	39	0	2	0
LK-3248105	748	8	756	931	371	292	80	1	4	1
LK-3248110	508	5	513	632	252	198	54	1	3	1
LK-3248115	845	8	853	1050	419	329	90	1	5	1
LK-3248120	600	6	606	746	298	234	64	1	3	1
LK-3248125	985	10	994	1224	488	384	105	1	5	1
LK-3248130	591	6	597	735	293	230	63	1	3	1
LK-3248135	636	6	643	792	316	248	68	1	3	1
LK-3248140	882	9	891	1097	437	344	94	1	5	1
LK-3248145	558	6	564	694	277	217	60	1	3	1
LK-3248150	559	6	565	695	277	218	60	1	3	1
LK-3248155	598	6	604	744	296	233	64	1	3	1
LK-3248160	311	3	314	387	154	121	33	0	2	0
LK-3248165	513	5	518	638	255	200	55	1	3	1
LK-3248170	843	8	852	1049	418	328	90	1	5	1
LK-3248175	509	5	514	633	253	198	54	1	3	1
LK-3248180	870	9	879	1082	431	339	93	1	5	1
LK-3248185	457	5	461	568	226	178	49	0	2	1
LK-3248190	395	4	399	491	196	154	42	0	2	0
LK-3248195	655	7	661	814	325	255	70	1	4	1
LK-3248200	452	5	456	562	224	176	48	0	2	1
LK-3248205	422	4	426	524	209	164	45	0	2	0
LK-3248210	475	5	480	590	235	185	51	1	3	1
LK-3248215	854	9	862	1062	423	333	91	1	5	1
LK-3248220	571	6	577	710	283	222	61	1	3	1
LK-3248225	401	4	405	498	199	156	43	0	2	0
LK-3248230	263	3	266	327	130	102	28	0	1	0
LK-3248235	202	2	204	251	100	79	22	0	1	0
LK-3248240	562	6	567	698	278	219	60	1	3	1
LK-33	194596	1782	196378	241956	88872	75632	28613	275	869	335
LK-3303	10712	103	10815	13704	5057	4066	1523	11	42	13
LK-3303005	144	1	146	185	68	55	21	0	1	0
LK-3303010	305	3	308	390	144	116	43	0	1	0
LK-3303015	319	3	322	409	151	121	45	0	1	0
LK-3303020	274	3	277	351	130	104	39	0	1	0
LK-3303025	295	3	298	377	139	112	42	0	1	0
LK-3303030	640	6	646	819	302	243	91	1	2	1
LK-3303035	665	6	671	850	314	252	94	1	3	1
LK-3303040	502	5	506	642	237	190	71	1	2	1
LK-3303045	652	6	658	834	308	248	93	1	3	1
LK-3303050	542	5	547	693	256	206	77	1	2	1
LK-3303055	539	5	544	689	254	204	77	1	2	1
LK-3303060	1025	10	1035	1311	484	389	146	1	4	1
LK-3303065	773	7	780	989	365	293	110	1	3	1
LK-3303070	549	5	554	702	259	208	78	1	2	1
LK-3303075	527	5	532	674	249	200	75	1	2	1
LK-3303080	694	7	701	888	328	263	99	1	3	1
LK-3303085	432	4	437	553	204	164	61	0	2	1
LK-3303090	402	4	405	514	190	152	57	0	2	0
LK-3303095	443	4	447	567	209	168	63	0	2	1
LK-3303100	268	3	271	343	127	102	38	0	1	0
LK-3303105	722	7	729	924	341	274	103	1	3	1
LK-3306	7843	75	7919	10034	3703	2977	1115	8	31	9
LK-3306005	209	2	211	267	98	79	30	0	1	0
LK-3306010	69	1	69	88	32	26	10	0	0	0
LK-3306015	81	1	82	104	38	31	12	0	0	0
LK-3306020	358	3	361	458	169	136	51	0	1	0
LK-3306025	285	3	288	365	135	108	41	0	1	0
LK-3306030	174	2	176	223	82	66	25	0	1	0
LK-3306035	392	4	396	502	185	149	56	0	2	0
LK-3306040	228	2	231	292	108	87	32	0	1	0
LK-3306045	556	5	561	711	262	211	79	1	2	1
LK-3306050	281	3	284	360	133	107	40	0	1	0
LK-3306055	465	4	470	596	220	177	66	0	2	1
LK-3306060	269	3	271	344	127	102	38	0	1	0
LK-3306065	153	1	154	195	72	58	22	0	1	0
LK-3306070	76	1	76	97	36	29	11	0	0	0
LK-3306075	185	2	186	236	87	70	26	0	1	0
LK-3306080	191	2	193	245	90	73	27	0	1	0
LK-3306085	212	2	214	271	100	80	30	0	1	0
LK-3306090	254	2	256	325	120	96	36	0	1	0
LK-3306095	155	1	157	198	73	59	22	0	1	0
LK-3306100	177	2	179	227	84	67	25	0	1	0
LK-3306105	169	2	170	216	80	64	24	0	1	0
LK-3306110	288	3	290	368	136	109	41	0	1	0
LK-3306115	232	2	235	297	110	88	33	0	1	0
LK-3306120	354	3	358	453	167	135	50	0	1	0
LK-3306125	103	1	104	132	49	39	15	0	0	0
LK-3306130	115	1	116	147	54	44	16	0	0	0
LK-3306135	259	2	262	332	122	98	37	0	1	0
LK-3306140	267	3	269	341	126	101	38	0	1	0
LK-3306145	71	1	72	91	34	27	10	0	0	0
LK-3306150	197	2	199	252	93	75	28	0	1	0
LK-3306155	230	2	233	295	109	87	33	0	1	0
LK-3306160	235	2	237	300	111	89	33	0	1	0
LK-3306165	111	1	112	142	53	42	16	0	0	0
LK-3306170	218	2	220	279	103	83	31	0	1	0
LK-3306175	63	1	63	80	30	24	9	0	0	0
LK-3306180	162	2	163	207	76	61	23	0	1	0
LK-3309	17050	164	17214	21814	8050	6471	2424	18	67	20
LK-3309005	540	5	545	691	255	205	77	1	2	1
LK-3309010	898	9	907	1149	424	341	128	1	4	1
LK-3309015	487	5	491	623	230	185	69	1	2	1
LK-3309020	657	6	663	840	310	249	93	1	3	1
LK-3309025	634	6	640	811	299	241	90	1	2	1
LK-3309030	461	4	465	589	217	175	65	0	2	1
LK-3309035	481	5	486	616	227	183	68	1	2	1
LK-3309040	267	3	270	342	126	101	38	0	1	0
LK-3309045	438	4	442	560	207	166	62	0	2	1
LK-3309050	265	3	267	339	125	101	38	0	1	0
LK-3309055	387	4	390	495	183	147	55	0	2	0
LK-3309060	323	3	326	413	152	122	46	0	1	0
LK-3309065	332	3	335	424	157	126	47	0	1	0
LK-3309070	293	3	296	375	138	111	42	0	1	0
LK-3309075	335	3	338	429	158	127	48	0	1	0
LK-3309080	228	2	231	292	108	87	32	0	1	0
LK-3309085	434	4	439	556	205	165	62	0	2	1
LK-3309090	587	6	592	750	277	223	83	1	2	1
LK-3309095	210	2	212	268	99	80	30	0	1	0
LK-3309100	374	4	377	478	176	142	53	0	1	0
LK-3309105	269	3	271	344	127	102	38	0	1	0
LK-3309110	426	4	430	545	201	162	61	0	2	1
LK-3309115	486	5	491	622	230	184	69	1	2	1
LK-3309120	248	2	250	317	117	94	35	0	1	0
LK-3309125	259	2	262	332	123	98	37	0	1	0
LK-3309130	292	3	295	374	138	111	42	0	1	0
LK-3309135	632	6	638	809	298	240	90	1	2	1
LK-3309140	314	3	317	402	148	119	45	0	1	0
LK-3309145	353	3	357	452	167	134	50	0	1	0
LK-3309150	347	3	351	444	164	132	49	0	1	0
LK-3309155	499	5	504	638	235	189	71	1	2	1
LK-3309160	254	2	256	325	120	96	36	0	1	0
LK-3309165	540	5	545	690	255	205	77	1	2	1
LK-3309170	404	4	407	516	191	153	57	0	2	0
LK-3309175	283	3	285	362	133	107	40	0	1	0
LK-3309180	163	2	164	208	77	62	23	0	1	0
LK-3309185	346	3	350	443	164	131	49	0	1	0
LK-3309190	255	2	258	327	121	97	36	0	1	0
LK-3309195	249	2	251	319	118	95	35	0	1	0
LK-3309200	301	3	304	385	142	114	43	0	1	0
LK-3309205	340	3	343	435	161	129	48	0	1	0
LK-3309210	339	3	342	434	160	129	48	0	1	0
LK-3309215	255	2	258	327	121	97	36	0	1	0
LK-3309220	568	5	573	726	268	215	81	1	2	1
LK-3312	14231	137	14368	18207	6719	5401	2023	15	56	17
LK-3312005	331	3	334	424	156	126	47	0	1	0
LK-3312010	173	2	175	222	82	66	25	0	1	0
LK-3312015	430	4	434	550	203	163	61	0	2	1
LK-3312020	300	3	303	384	142	114	43	0	1	0
LK-3312025	234	2	236	300	111	89	33	0	1	0
LK-3312030	276	3	278	353	130	105	39	0	1	0
LK-3312035	257	2	259	329	121	98	37	0	1	0
LK-3312040	464	4	468	593	219	176	66	0	2	1
LK-3312045	296	3	299	379	140	112	42	0	1	0
LK-3312050	256	2	258	327	121	97	36	0	1	0
LK-3312055	579	6	584	740	273	220	82	1	2	1
LK-3312060	363	3	367	465	172	138	52	0	1	0
LK-3312065	281	3	283	359	132	106	40	0	1	0
LK-3312070	409	4	413	524	193	155	58	0	2	0
LK-3312075	389	4	393	498	184	148	55	0	2	0
LK-3312080	360	3	364	461	170	137	51	0	1	0
LK-3312085	313	3	316	401	148	119	45	0	1	0
LK-3312090	416	4	420	532	196	158	59	0	2	0
LK-3312095	503	5	508	644	237	191	71	1	2	1
LK-3312100	845	8	853	1081	399	321	120	1	3	1
LK-3312105	580	6	585	742	274	220	82	1	2	1
LK-3312110	437	4	441	559	206	166	62	0	2	1
LK-3312115	499	5	504	638	235	189	71	1	2	1
LK-3312120	1815	17	1832	2322	857	689	258	2	7	2
LK-3312125	244	2	246	312	115	93	35	0	1	0
LK-3312130	1617	16	1632	2068	763	614	230	2	6	2
LK-3312135	700	7	707	895	330	266	99	1	3	1
LK-3312140	410	4	414	524	193	156	58	0	2	0
LK-3312145	138	1	140	177	65	52	20	0	1	0
LK-3312150	317	3	320	405	150	120	45	0	1	0
LK-3315	21937	183	22120	26335	10257	7757	3783	25	82	33
LK-3315005	268	2	270	316	125	93	48	0	1	0
LK-3315010	649	5	654	766	303	225	117	1	2	1
LK-3315015	541	4	545	638	252	188	98	1	2	1
LK-3315020	418	4	422	535	197	159	59	0	2	1
LK-3315025	472	4	476	557	220	164	85	1	2	1
LK-3315030	503	4	507	594	235	175	91	1	2	1
LK-3315035	362	3	365	427	169	126	65	0	1	1
LK-3315040	427	3	431	504	199	148	77	0	2	1
LK-3315045	625	5	630	737	291	217	113	1	2	1
LK-3315050	457	4	460	539	213	158	82	1	2	1
LK-3315055	489	5	494	625	231	186	69	1	2	1
LK-3315060	269	3	272	344	127	102	38	0	1	0
LK-3315065	198	2	200	254	94	75	28	0	1	0
LK-3315070	274	3	277	351	129	104	39	0	1	0
LK-3315075	388	4	391	496	183	147	55	0	2	0
LK-3315080	255	2	258	327	121	97	36	0	1	0
LK-3315085	336	3	339	429	158	127	48	0	1	0
LK-3315090	403	3	406	475	188	140	73	0	1	1
LK-3315095	558	4	563	659	260	194	101	1	2	1
LK-3315100	304	2	306	359	142	105	55	0	1	0
LK-3315105	478	4	482	564	223	166	86	1	2	1
LK-3315110	454	4	457	536	212	157	82	1	2	1
LK-3315115	472	4	475	557	220	164	85	1	2	1
LK-3315120	547	4	551	645	255	190	99	1	2	1
LK-3315125	245	2	247	289	114	85	44	0	1	0
LK-3315130	172	1	174	203	80	60	31	0	1	0
LK-3315135	311	2	313	367	145	108	56	0	1	0
LK-3315140	291	2	294	344	136	101	53	0	1	0
LK-3315145	283	2	286	334	132	98	51	0	1	0
LK-3315150	347	3	349	409	162	120	62	0	1	1
LK-3315155	431	4	435	551	203	164	61	0	2	1
LK-3315160	261	3	263	334	123	99	37	0	1	0
LK-3315165	356	3	359	420	166	123	64	0	1	1
LK-3315170	423	3	426	499	197	147	76	0	2	1
LK-3315175	945	8	953	1115	441	328	170	1	3	1
LK-3315180	304	2	307	359	142	106	55	0	1	0
LK-3315185	285	2	287	336	133	99	51	0	1	0
LK-3315190	357	3	360	422	167	124	64	0	1	1
LK-3315195	636	5	641	751	297	221	115	1	2	1
LK-3315200	429	3	432	506	200	149	77	0	2	1
LK-3315205	588	5	593	694	274	204	106	1	2	1
LK-3315210	228	2	230	269	106	79	41	0	1	0
LK-3315215	261	2	263	308	122	91	47	0	1	0
LK-3315220	212	2	213	250	99	73	38	0	1	0
LK-3315225	377	3	380	445	176	131	68	0	1	1
LK-3315230	452	4	456	534	211	157	82	1	2	1
LK-3315235	428	3	432	505	200	149	77	0	2	1
LK-3315240	522	4	526	616	244	181	94	1	2	1
LK-3315245	215	2	216	253	100	74	39	0	1	0
LK-3315250	347	3	350	410	162	120	63	0	1	1
LK-3315255	420	3	424	496	196	146	76	0	2	1
LK-3315260	402	4	406	514	190	153	57	0	2	0
LK-3315265	323	3	326	413	152	122	46	0	1	0
LK-3315270	460	4	464	588	217	174	65	0	2	1
LK-3315275	479	4	482	565	223	166	86	1	2	1
LK-3318	15360	123	15482	18126	7164	5329	2769	18	57	24
LK-3318005	179	1	180	211	84	62	32	0	1	0
LK-3318010	234	2	236	276	109	81	42	0	1	0
LK-3318015	233	2	235	275	109	81	42	0	1	0
LK-3318020	188	2	189	222	88	65	34	0	1	0
LK-3318025	418	3	421	493	195	145	75	0	2	1
LK-3318030	186	1	188	220	87	65	34	0	1	0
LK-3318035	268	2	270	316	125	93	48	0	1	0
LK-3318040	347	3	350	409	162	120	63	0	1	1
LK-3318045	337	3	339	397	157	117	61	0	1	1
LK-3318050	257	2	259	303	120	89	46	0	1	0
LK-3318055	220	2	222	260	103	76	40	0	1	0
LK-3318060	202	2	204	239	94	70	36	0	1	0
LK-3318065	377	3	380	445	176	131	68	0	1	1
LK-3318070	199	2	201	235	93	69	36	0	1	0
LK-3318075	500	4	504	590	233	173	90	1	2	1
LK-3318080	227	2	229	268	106	79	41	0	1	0
LK-3318085	360	3	363	425	168	125	65	0	1	1
LK-3318090	137	1	138	161	64	47	25	0	1	0
LK-3318095	187	1	188	220	87	65	34	0	1	0
LK-3318100	178	1	180	210	83	62	32	0	1	0
LK-3318105	492	4	496	580	229	171	89	1	2	1
LK-3318110	268	2	270	316	125	93	48	0	1	0
LK-3318115	259	2	262	306	121	90	47	0	1	0
LK-3318120	434	3	438	512	202	151	78	0	2	1
LK-3318125	162	1	164	192	76	56	29	0	1	0
LK-3318130	295	2	297	348	138	102	53	0	1	0
LK-3318135	227	2	229	268	106	79	41	0	1	0
LK-3318140	213	2	215	252	100	74	38	0	1	0
LK-3318145	246	2	248	290	115	85	44	0	1	0
LK-3318150	258	2	260	304	120	89	46	0	1	0
LK-3318155	304	2	306	359	142	105	55	0	1	0
LK-3318160	418	3	421	493	195	145	75	0	2	1
LK-3318165	137	1	138	161	64	47	25	0	1	0
LK-3318170	432	3	435	510	201	150	78	0	2	1
LK-3318175	188	2	189	222	88	65	34	0	1	0
LK-3318180	255	2	257	301	119	88	46	0	1	0
LK-3318185	259	2	261	305	121	90	47	0	1	0
LK-3318190	337	3	340	398	157	117	61	0	1	1
LK-3318195	743	6	748	876	346	258	134	1	3	1
LK-3318200	490	4	494	578	228	170	88	1	2	1
LK-3318205	335	3	338	396	156	116	60	0	1	1
LK-3318210	225	2	226	265	105	78	40	0	1	0
LK-3318215	404	3	408	477	189	140	73	0	1	1
LK-3318220	410	3	413	484	191	142	74	0	2	1
LK-3318225	798	6	804	941	372	277	144	1	3	1
LK-3318230	279	2	281	329	130	97	50	0	1	0
LK-3318235	124	1	125	146	58	43	22	0	0	0
LK-3318240	219	2	221	259	102	76	40	0	1	0
LK-3318245	206	2	207	243	96	71	37	0	1	0
LK-3318250	379	3	382	448	177	132	68	0	1	1
LK-3318255	332	3	335	392	155	115	60	0	1	1
LK-3321	15136	159	15295	19269	6449	6532	2004	31	82	37
LK-3321005	299	3	302	382	126	130	40	1	2	1
LK-3321010	112	1	113	143	47	49	15	0	1	0
LK-3321015	234	3	236	298	98	102	31	1	1	1
LK-3321020	215	2	218	275	91	94	29	0	1	1
LK-3321025	216	2	219	276	91	94	29	0	1	1
LK-3321030	186	2	188	238	78	81	25	0	1	0
LK-3321035	214	2	217	274	90	93	28	0	1	1
LK-3321040	264	3	267	337	111	115	35	1	1	1
LK-3321045	262	3	265	335	110	114	35	1	1	1
LK-3321050	197	2	199	252	83	86	26	0	1	0
LK-3321055	196	2	198	250	82	85	26	0	1	0
LK-3321060	274	3	277	350	115	119	36	1	2	1
LK-3321065	268	3	270	342	113	117	35	1	1	1
LK-3321070	366	4	370	467	154	159	48	1	2	1
LK-3321075	165	2	167	211	70	72	22	0	1	0
LK-3321080	174	2	176	223	73	76	23	0	1	0
LK-3321085	141	2	143	181	60	62	19	0	1	0
LK-3321090	397	4	402	508	167	173	53	1	2	1
LK-3321095	192	2	194	245	81	84	25	0	1	0
LK-3321100	114	1	115	146	48	50	15	0	1	0
LK-3321105	230	2	232	293	97	100	30	0	1	1
LK-3321110	149	2	150	190	63	65	20	0	1	0
LK-3321115	232	3	235	297	98	101	31	1	1	1
LK-3321120	221	2	223	282	93	96	29	0	1	1
LK-3321125	278	3	280	355	117	121	37	1	2	1
LK-3321130	183	2	185	234	77	80	24	0	1	0
LK-3321135	123	1	125	158	52	54	16	0	1	0
LK-3321140	314	3	318	402	133	137	42	1	2	1
LK-3321145	125	1	126	160	53	55	17	0	1	0
LK-3321150	302	3	305	385	127	131	40	1	2	1
LK-3321155	347	4	351	443	146	151	46	1	2	1
LK-3321160	194	2	196	247	82	84	26	0	1	0
LK-3321165	216	2	219	276	91	94	29	0	1	1
LK-3321170	504	5	509	644	212	220	67	1	3	1
LK-3321175	396	4	400	506	167	173	53	1	2	1
LK-3321180	306	3	309	390	129	133	41	1	2	1
LK-3321185	310	3	314	397	131	135	41	1	2	1
LK-3321190	269	3	272	343	113	117	36	1	1	1
LK-3321195	198	2	200	253	84	86	26	0	1	1
LK-3321200	174	2	176	222	73	76	23	0	1	0
LK-3321205	170	2	172	218	72	74	23	0	1	0
LK-3321210	185	2	187	236	78	81	25	0	1	0
LK-3321215	151	2	153	193	64	66	20	0	1	0
LK-3321220	202	2	204	258	85	88	27	0	1	1
LK-3321225	297	3	300	379	125	129	39	1	2	1
LK-3321230	424	5	429	542	179	185	56	1	2	1
LK-3321235	372	4	376	476	157	162	49	1	2	1
LK-3321240	276	3	279	352	116	120	37	1	2	1
LK-3321245	312	3	315	399	131	136	41	1	2	1
LK-3321250	395	4	399	505	167	172	52	1	2	1
LK-3321255	334	4	337	427	141	145	44	1	2	1
LK-3321260	148	2	150	190	63	65	20	0	1	0
LK-3321265	284	3	287	363	120	124	38	1	2	1
LK-3321270	326	4	329	416	137	142	43	1	2	1
LK-3321275	193	2	195	238	89	77	25	0	1	0
LK-3321280	304	3	306	375	140	121	40	0	2	1
LK-3321285	260	2	263	322	120	104	34	0	1	0
LK-3321290	441	4	445	545	204	176	58	1	2	1
LK-3321295	264	2	266	326	122	105	34	0	1	0
LK-3321300	241	2	243	298	111	96	32	0	1	0
LK-3324	16577	178	16755	21181	6987	7223	2198	36	91	42
LK-3324005	249	3	251	318	105	108	33	1	1	1
LK-3324010	545	6	551	697	230	238	72	1	3	1
LK-3324015	325	3	328	415	137	142	43	1	2	1
LK-3324020	260	3	263	332	109	113	34	1	1	1
LK-3324025	117	1	119	150	49	51	16	0	1	0
LK-3324030	246	3	248	314	104	107	33	1	1	1
LK-3324035	109	1	110	139	46	47	14	0	1	0
LK-3324040	332	4	335	424	140	145	44	1	2	1
LK-3324045	193	2	195	247	81	84	26	0	1	0
LK-3324050	336	4	340	429	142	146	45	1	2	1
LK-3324055	276	3	279	353	116	120	37	1	2	1
LK-3324060	399	4	403	510	168	174	53	1	2	1
LK-3324065	645	7	652	824	272	281	85	1	4	2
LK-3324070	221	2	224	283	93	96	29	0	1	1
LK-3324075	180	2	182	230	76	78	24	0	1	0
LK-3324080	285	3	288	365	120	124	38	1	2	1
LK-3324085	396	4	400	506	167	172	52	1	2	1
LK-3324090	341	4	345	436	144	149	45	1	2	1
LK-3324095	486	5	491	620	205	212	64	1	3	1
LK-3324100	153	2	155	196	65	67	20	0	1	0
LK-3324105	217	2	220	278	92	95	29	0	1	1
LK-3324110	263	3	265	336	111	114	35	1	1	1
LK-3324115	379	4	383	484	160	165	50	1	2	1
LK-3324120	447	5	452	572	189	195	59	1	2	1
LK-3324125	497	5	503	635	210	217	66	1	3	1
LK-3324130	341	4	345	436	144	149	45	1	2	1
LK-3324135	174	2	176	223	73	76	23	0	1	0
LK-3324140	176	2	178	225	74	77	23	0	1	0
LK-3324145	152	2	154	194	64	66	20	0	1	0
LK-3324150	430	5	435	549	181	187	57	1	2	1
LK-3324155	228	2	231	292	96	99	30	0	1	1
LK-3324160	270	3	273	345	114	118	36	1	1	1
LK-3324165	262	3	264	334	110	114	35	1	1	1
LK-3324170	230	2	233	294	97	100	31	0	1	1
LK-3324175	533	6	539	682	225	232	71	1	3	1
LK-3324180	297	3	300	379	125	129	39	1	2	1
LK-3324185	222	2	225	284	94	97	29	0	1	1
LK-3324190	137	1	139	175	58	60	18	0	1	0
LK-3324195	260	3	263	332	109	113	34	1	1	1
LK-3324200	192	2	195	246	81	84	26	0	1	0
LK-3324205	205	2	207	262	86	89	27	0	1	1
LK-3324210	215	2	217	275	91	94	29	0	1	1
LK-3324215	275	3	278	352	116	120	37	1	2	1
LK-3324220	220	2	222	281	93	96	29	0	1	1
LK-3324225	370	4	374	472	156	161	49	1	2	1
LK-3324230	266	3	269	340	112	116	35	1	1	1
LK-3324235	280	3	283	358	118	122	37	1	2	1
LK-3324240	341	4	345	436	144	149	45	1	2	1
LK-3324245	286	3	289	366	121	125	38	1	2	1
LK-3324250	281	3	284	359	118	122	37	1	2	1
LK-3324255	369	4	373	471	155	161	49	1	2	1
LK-3324260	408	4	412	521	172	178	54	1	2	1
LK-3324265	293	3	296	374	123	128	39	1	2	1
LK-3324270	304	3	307	389	128	133	40	1	2	1
LK-3324275	227	2	229	290	96	99	30	0	1	1
LK-3324280	435	5	440	556	183	189	58	1	2	1
LK-3325	14983	161	15144	19144	6315	6528	1987	32	82	38
LK-3325005	270	3	273	345	114	118	36	1	1	1
LK-3325010	237	3	240	303	100	103	31	1	1	1
LK-3325015	278	3	280	355	117	121	37	1	2	1
LK-3325020	235	3	238	301	99	103	31	1	1	1
LK-3325025	275	3	278	352	116	120	37	1	2	1
LK-3325030	320	3	323	408	135	139	42	1	2	1
LK-3325035	314	3	318	402	133	137	42	1	2	1
LK-3325040	333	4	337	426	140	145	44	1	2	1
LK-3325045	263	3	266	336	111	115	35	1	1	1
LK-3325050	371	4	375	474	156	162	49	1	2	1
LK-3325055	232	3	235	297	98	101	31	1	1	1
LK-3325060	274	3	277	351	116	120	36	1	2	1
LK-3325065	329	4	332	420	139	143	44	1	2	1
LK-3325070	272	3	275	348	115	119	36	1	1	1
LK-3325075	289	3	292	369	122	126	38	1	2	1
LK-3325080	257	3	260	329	108	112	34	1	1	1
LK-3325085	266	3	269	340	112	116	35	1	1	1
LK-3325090	254	3	257	325	107	111	34	1	1	1
LK-3325095	329	4	333	421	139	143	44	1	2	1
LK-3325100	284	3	287	362	120	124	38	1	2	1
LK-3325105	368	4	372	471	155	160	49	1	2	1
LK-3325110	254	3	256	324	107	111	34	1	1	1
LK-3325115	282	3	286	361	119	123	37	1	2	1
LK-3325120	293	3	296	374	123	128	39	1	2	1
LK-3325125	185	2	187	237	78	81	25	0	1	0
LK-3325130	237	3	239	303	100	103	31	1	1	1
LK-3325135	292	3	296	374	123	127	39	1	2	1
LK-3325140	226	2	228	288	95	98	30	0	1	1
LK-3325145	270	3	273	345	114	118	36	1	1	1
LK-3325150	226	2	229	289	95	99	30	0	1	1
LK-3325155	305	3	308	389	128	133	40	1	2	1
LK-3325160	193	2	195	247	81	84	26	0	1	0
LK-3325165	263	3	266	336	111	115	35	1	1	1
LK-3325170	209	2	211	267	88	91	28	0	1	1
LK-3325175	158	2	159	202	66	69	21	0	1	0
LK-3325180	293	3	296	375	124	128	39	1	2	1
LK-3325185	272	3	275	348	115	119	36	1	1	1
LK-3325190	498	5	504	637	210	217	66	1	3	1
LK-3325195	417	4	421	533	176	182	55	1	2	1
LK-3325200	445	5	450	568	187	194	59	1	2	1
LK-3325205	157	2	159	201	66	69	21	0	1	0
LK-3325210	299	3	303	383	126	130	40	1	2	1
LK-3325215	477	5	483	610	201	208	63	1	3	1
LK-3325220	263	3	266	336	111	115	35	1	1	1
LK-3325225	273	3	276	349	115	119	36	1	2	1
LK-3325230	153	2	155	196	65	67	20	0	1	0
LK-3325235	301	3	304	385	127	131	40	1	2	1
LK-3325240	249	3	251	318	105	108	33	1	1	1
LK-3325245	271	3	274	346	114	118	36	1	1	1
LK-3325250	103	1	104	132	43	45	14	0	1	0
LK-3325255	537	6	543	686	226	234	71	1	3	1
LK-3325260	243	3	246	311	102	106	32	1	1	1
LK-3325265	285	3	288	364	120	124	38	1	2	1
LK-3327	8844	73	8917	10927	4090	3525	1157	12	44	15
LK-3327005	344	3	347	425	159	137	45	0	2	1
LK-3327010	329	3	332	407	152	131	43	0	2	1
LK-3327015	728	6	734	899	337	290	95	1	4	1
LK-3327020	339	3	342	419	157	135	44	0	2	1
LK-3327025	453	4	457	560	210	181	59	1	2	1
LK-3327030	284	2	286	351	131	113	37	0	1	0
LK-3327035	423	4	427	523	196	169	55	1	2	1
LK-3327040	359	3	362	443	166	143	47	0	2	1
LK-3327045	548	5	552	677	253	218	72	1	3	1
LK-3327050	337	3	340	417	156	134	44	0	2	1
LK-3327055	301	3	304	372	139	120	39	0	2	1
LK-3327060	246	2	248	304	114	98	32	0	1	0
LK-3327065	379	3	382	468	175	151	50	1	2	1
LK-3327070	379	3	383	469	175	151	50	1	2	1
LK-3327075	319	3	321	394	147	127	42	0	2	1
LK-3327080	201	2	203	248	93	80	26	0	1	0
LK-3327085	288	2	290	356	133	115	38	0	1	0
LK-3327090	304	3	307	376	141	121	40	0	2	1
LK-3327095	254	2	256	314	117	101	33	0	1	0
LK-3327100	311	3	314	384	144	124	41	0	2	1
LK-3327105	245	2	247	303	113	98	32	0	1	0
LK-3327110	279	2	281	345	129	111	37	0	1	0
LK-3327115	381	3	384	471	176	152	50	1	2	1
LK-3327120	213	2	215	263	98	85	28	0	1	0
LK-3327125	173	1	174	213	80	69	23	0	1	0
LK-3327130	239	2	241	295	111	95	31	0	1	0
LK-3327135	188	2	190	233	87	75	25	0	1	0
LK-3330	26038	216	26254	32170	12041	10379	3407	36	130	45
LK-3330005	205	2	206	253	95	82	27	0	1	0
LK-3330010	339	3	341	418	157	135	44	0	2	1
LK-3330015	285	2	287	352	132	114	37	0	1	0
LK-3330020	199	2	201	246	92	79	26	0	1	0
LK-3330025	326	3	328	402	151	130	43	0	2	1
LK-3330030	418	3	422	517	193	167	55	1	2	1
LK-3330035	266	2	268	329	123	106	35	0	1	0
LK-3330040	256	2	258	316	118	102	33	0	1	0
LK-3330045	244	2	246	301	113	97	32	0	1	0
LK-3330050	420	3	424	519	194	168	55	1	2	1
LK-3330055	228	2	230	282	105	91	30	0	1	0
LK-3330060	397	3	400	490	183	158	52	1	2	1
LK-3330065	167	1	168	206	77	67	22	0	1	0
LK-3330070	317	3	320	392	147	126	41	0	2	1
LK-3330075	206	2	207	254	95	82	27	0	1	0
LK-3330080	430	4	433	531	199	171	56	1	2	1
LK-3330085	188	2	190	233	87	75	25	0	1	0
