entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5
LK-3212240	607	34	641	818	356	238	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215	15238	719	15957	20060	8834	5919	0	0	418	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215005	225	11	236	297	131	88	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215010	694	33	727	913	402	270	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215015	431	20	451	567	250	167	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215020	713	34	747	939	413	277	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215025	462	22	484	608	268	179	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215030	628	30	658	827	364	244	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215035	624	29	653	821	362	242	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215040	501	24	525	660	291	195	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215045	822	39	860	1082	476	319	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215050	927	44	971	1221	538	360	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215055	673	32	704	886	390	261	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215060	567	27	593	746	328	220	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215065	557	26	583	733	323	216	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215070	818	39	857	1077	474	318	0	0	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215075	462	22	484	608	268	179	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215080	613	29	642	807	356	238	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215085	353	17	369	464	205	137	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215090	510	24	534	671	296	198	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215095	268	13	281	353	156	104	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215100	675	32	707	889	392	262	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215105	446	21	467	587	258	173	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215110	234	11	245	308	136	91	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215115	401	19	420	528	232	156	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215120	546	26	572	718	316	212	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215125	847	40	887	1115	491	329	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215130	393	19	411	517	228	153	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215135	270	13	283	356	157	105	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215140	578	27	605	761	335	224	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218	24958	1178	26137	32857	14470	9694	0	0	685	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218005	243	11	254	320	141	94	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218010	815	38	854	1073	473	317	0	0	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218015	291	14	305	383	169	113	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218020	567	27	594	747	329	220	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218025	506	24	530	666	293	197	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218030	309	15	324	407	179	120	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218035	336	16	352	442	195	130	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218040	256	12	268	337	148	99	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218045	567	27	594	746	329	220	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218050	738	35	773	971	428	287	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218055	232	11	243	305	134	90	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218060	749	35	784	985	434	291	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218065	724	34	758	953	420	281	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218070	532	25	557	700	308	207	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218075	542	26	568	714	314	211	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218080	649	31	680	854	376	252	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218085	433	20	454	571	251	168	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218090	586	28	614	771	340	228	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218095	362	17	379	477	210	141	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218100	483	23	506	637	280	188	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218105	422	20	442	555	244	164	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218110	479	23	502	631	278	186	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218115	284	13	298	374	165	110	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218120	796	38	833	1048	461	309	0	0	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218125	533	25	558	702	309	207	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218130	608	29	637	800	353	236	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218135	369	17	386	486	214	143	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218140	677	32	709	892	393	263	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218145	670	32	702	882	389	260	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218150	851	40	891	1120	493	331	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218155	589	28	617	776	342	229	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218160	746	35	781	982	433	290	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218165	556	26	582	732	322	216	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218170	954	45	999	1256	553	371	0	0	26	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218175	456	22	477	600	264	177	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218180	551	26	577	725	319	214	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218185	558	26	584	735	324	217	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218190	521	25	545	686	302	202	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218195	464	22	486	611	269	180	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218200	522	25	546	687	302	203	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218205	640	30	670	842	371	248	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218210	728	34	763	959	422	283	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218215	578	27	605	761	335	224	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218220	297	14	311	391	172	115	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218225	725	34	759	954	420	282	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218230	464	22	486	611	269	180	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221	23165	969	24135	32307	14494	7928	0	0	667	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221005	442	19	461	617	277	151	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221010	596	25	621	831	373	204	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221015	611	26	637	853	383	209	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221020	458	19	477	639	287	157	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221025	781	33	814	1090	489	267	0	0	23	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221030	625	26	651	872	391	214	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221035	325	14	339	453	203	111	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221040	626	26	652	873	392	214	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221045	343	14	357	478	215	117	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221050	410	17	428	572	257	140	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221055	635	27	662	886	398	217	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221060	881	37	918	1229	551	302	0	0	25	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221065	487	20	507	679	305	167	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221070	415	17	432	579	260	142	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221075	318	13	331	443	199	109	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221080	395	17	412	551	247	135	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221085	210	9	219	293	131	72	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221090	504	21	525	703	315	172	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221095	611	26	637	853	383	209	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221100	598	25	623	834	374	205	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221105	643	27	670	897	402	220	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221110	413	17	430	576	258	141	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221115	588	25	612	820	368	201	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221120	652	27	680	910	408	223	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221125	547	23	570	763	342	187	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221130	825	35	859	1150	516	282	0	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221135	584	24	609	815	366	200	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221140	1489	62	1551	2076	931	509	0	0	43	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221145	926	39	965	1291	579	317	0	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221150	330	14	344	461	207	113	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221155	245	10	255	341	153	84	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221160	426	18	443	593	266	146	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221165	612	26	638	854	383	210	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221170	962	40	1002	1342	602	329	0	0	28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221175	538	22	560	750	336	184	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221180	1079	45	1124	1505	675	369	0	0	31	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221185	754	32	786	1052	472	258	0	0	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221190	1279	54	1333	1784	800	438	0	0	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224	16441	776	17218	21645	9532	6386	0	0	451	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224005	449	21	470	591	260	174	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224010	482	23	505	635	279	187	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224015	531	25	556	699	308	206	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224020	326	15	341	429	189	127	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224025	277	13	290	365	161	108	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224030	413	20	433	544	240	160	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224035	483	23	506	637	280	188	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224040	565	27	592	744	328	219	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224045	488	23	511	643	283	190	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224050	692	33	725	912	401	269	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224055	421	20	441	554	244	163	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224060	358	17	374	471	207	139	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224065	886	42	928	1166	514	344	0	0	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224070	229	11	240	301	133	89	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224075	657	31	688	864	381	255	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224080	780	37	817	1027	452	303	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224085	1159	55	1214	1526	672	450	0	0	32	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224090	468	22	491	617	272	182	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224095	887	42	929	1168	514	345	0	0	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224100	378	18	396	497	219	147	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224105	734	35	769	967	426	285	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224110	729	34	764	960	423	283	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224115	409	19	428	538	237	159	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224120	581	27	608	764	337	226	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224125	835	39	874	1099	484	324	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224130	458	22	480	604	266	178	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224135	465	22	487	612	270	181	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224140	646	31	677	851	375	251	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3224145	654	31	685	861	379	254	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227	20020	933	20953	27805	13014	6471	0	0	442	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227005	455	21	477	633	296	147	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227010	375	17	393	521	244	121	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227015	623	29	652	865	405	201	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227020	515	24	539	715	334	166	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227025	656	31	687	911	427	212	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227030	302	14	316	419	196	98	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227035	338	16	354	470	220	109	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227040	308	14	323	428	200	100	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227045	517	24	542	719	336	167	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227050	431	20	451	598	280	139	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227055	753	35	788	1046	489	243	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227060	578	27	605	802	375	187	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227065	422	20	441	586	274	136	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227070	668	31	699	927	434	216	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227075	493	23	516	685	321	159	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227080	808	38	845	1122	525	261	0	0	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227085	907	42	949	1260	590	293	0	0	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227090	407	19	426	565	265	132	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227095	409	19	428	568	266	132	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227100	428	20	448	595	278	138	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227105	583	27	611	810	379	189	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227110	669	31	700	929	435	216	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227115	622	29	651	863	404	201	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227120	657	31	688	913	427	212	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227125	864	40	905	1201	562	279	0	0	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227130	461	21	482	640	300	149	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227135	648	30	679	901	422	210	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227140	489	23	512	679	318	158	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227145	418	19	437	580	272	135	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227150	418	19	437	580	272	135	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227155	354	16	370	491	230	114	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227160	359	17	376	499	233	116	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227165	479	22	502	666	312	155	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227170	425	20	445	590	276	137	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227175	575	27	602	799	374	186	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227180	458	21	480	637	298	148	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227185	323	15	338	449	210	104	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227190	517	24	541	717	336	167	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3227195	307	14	321	426	199	99	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230	14754	798	15552	20019	8863	5546	0	0	289	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230005	476	27	503	641	279	186	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230010	498	28	526	671	292	195	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230015	367	21	388	494	215	144	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230020	618	35	652	832	362	242	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230025	544	31	575	734	319	213	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230030	348	20	368	469	204	136	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230035	242	14	256	326	142	95	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230040	377	18	394	523	245	122	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230045	178	10	188	240	104	70	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230050	355	20	375	478	208	139	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230055	301	17	318	405	176	118	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230060	283	16	299	382	166	111	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230065	466	26	492	628	273	182	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230070	651	37	688	877	382	255	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230075	406	23	428	546	238	159	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230080	639	36	675	861	374	250	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230085	415	23	439	559	243	163	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230090	399	22	422	538	234	156	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230095	308	17	325	415	180	120	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230100	351	20	371	473	206	138	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230105	358	20	378	482	210	140	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230110	477	27	504	643	279	187	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230115	474	27	500	638	278	186	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230120	451	21	472	626	293	146	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230125	369	17	387	513	240	119	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230130	644	30	674	894	418	208	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230135	447	21	467	620	290	144	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230140	526	25	550	730	342	170	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230145	582	27	609	808	378	188	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230150	294	17	310	396	172	115	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230155	470	26	496	633	275	184	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230160	416	23	440	561	244	163	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230165	439	25	464	592	257	172	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3230170	588	33	621	792	344	230	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233	9915	462	10378	13771	6445	3205	0	0	219	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233005	495	23	518	687	321	160	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233010	462	22	483	641	300	149	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233015	499	23	522	693	324	161	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233020	298	14	311	413	193	96	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233025	471	22	493	654	306	152	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233030	391	18	409	543	254	126	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233035	364	17	381	506	237	118	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233040	474	22	496	658	308	153	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233045	274	13	286	380	178	88	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233050	407	19	426	565	264	131	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233055	363	17	379	504	236	117	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233060	333	16	348	462	216	108	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233065	388	18	406	538	252	125	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233070	391	18	410	544	254	127	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233075	336	16	351	466	218	109	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233080	363	17	379	504	236	117	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233085	453	21	474	628	294	146	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233090	417	19	437	580	271	135	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233095	553	26	579	768	360	179	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233100	420	20	439	583	273	136	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233105	452	21	473	627	294	146	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233110	307	14	321	426	199	99	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233115	399	19	417	554	259	129	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233120	297	14	311	413	193	96	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3233125	313	15	328	435	204	101	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3236	16387	764	17151	22760	10652	5297	0	0	362	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3236005	458	21	479	636	298	148	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3236010	465	22	486	645	302	150	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3236015	341	16	357	474	222	110	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
