entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LK-3209165	452	8	460	665	279	164	4	2	2	2
LK-3209170	269	5	273	395	166	97	2	1	1	1
LK-3209175	302	5	307	443	186	109	3	1	1	1
LK-3209180	440	8	448	647	272	159	4	2	1	2
LK-3209185	495	9	504	728	306	179	4	2	2	2
LK-3209190	368	6	374	541	227	133	3	2	1	2
LK-3209195	390	7	396	572	240	141	3	2	1	2
LK-3209200	552	9	561	811	340	200	5	3	2	2
LK-3209205	567	10	577	833	350	205	5	3	2	2
LK-3209210	446	8	453	655	275	161	4	2	2	2
LK-3209215	859	15	874	1262	530	311	7	4	3	4
LK-3212	21194	364	21558	31141	13072	7676	179	105	72	91
LK-3212005	371	6	378	546	229	135	3	2	1	2
LK-3212010	351	6	357	516	217	127	3	2	1	2
LK-3212015	449	8	456	659	277	162	4	2	2	2
LK-3212020	383	7	389	563	236	139	3	2	1	2
LK-3212025	379	6	385	556	234	137	3	2	1	2
LK-3212030	460	8	468	676	284	167	4	2	2	2
LK-3212035	447	8	454	656	275	162	4	2	2	2
LK-3212040	328	6	334	482	202	119	3	2	1	1
LK-3212045	345	6	351	507	213	125	3	2	1	1
LK-3212050	412	7	419	605	254	149	3	2	1	2
LK-3212055	490	8	498	720	302	177	4	2	2	2
LK-3212060	287	5	292	421	177	104	2	1	1	1
LK-3212065	600	10	611	882	370	217	5	3	2	3
LK-3212070	549	9	558	806	338	199	5	3	2	2
LK-3212075	589	10	599	866	363	213	5	3	2	3
LK-3212080	493	8	501	724	304	178	4	2	2	2
LK-3212085	573	10	583	842	353	208	5	3	2	2
LK-3212090	467	8	475	686	288	169	4	2	2	2
LK-3212095	269	5	274	395	166	97	2	1	1	1
LK-3212100	428	7	435	628	264	155	4	2	1	2
LK-3212105	516	9	525	758	318	187	4	3	2	2
LK-3212110	523	9	532	769	323	190	4	3	2	2
LK-3212115	388	7	395	571	240	141	3	2	1	2
LK-3212120	804	14	818	1181	496	291	7	4	3	3
LK-3212125	300	5	305	441	185	109	3	1	1	1
LK-3212130	265	5	270	390	164	96	2	1	1	1
LK-3212135	458	8	465	672	282	166	4	2	2	2
LK-3212140	369	6	375	542	227	133	3	2	1	2
LK-3212145	548	9	557	805	338	198	5	3	2	2
LK-3212150	409	7	416	600	252	148	3	2	1	2
LK-3212155	289	5	294	425	178	105	2	1	1	1
LK-3212160	345	6	351	507	213	125	3	2	1	1
LK-3212165	520	9	529	765	321	188	4	3	2	2
LK-3212170	530	9	539	779	327	192	4	3	2	2
LK-3212175	398	7	404	584	245	144	3	2	1	2
LK-3212180	423	7	431	622	261	153	4	2	1	2
LK-3212185	368	6	374	541	227	133	3	2	1	2
LK-3212190	672	12	683	987	414	243	6	3	2	3
LK-3212195	677	12	689	995	418	245	6	3	2	3
LK-3212200	569	10	579	836	351	206	5	3	2	2
LK-3212205	322	6	328	473	199	117	3	2	1	1
LK-3212210	337	6	343	495	208	122	3	2	1	1
LK-3212215	400	7	407	587	247	145	3	2	1	2
LK-3212220	472	8	480	694	291	171	4	2	2	2
LK-3212225	347	6	353	510	214	126	3	2	1	1
LK-3212230	339	6	345	498	209	123	3	2	1	1
LK-3212235	381	7	388	560	235	138	3	2	1	2
LK-3212240	557	10	566	818	343	202	5	3	2	2
LK-3215	13897	243	14140	20060	8779	4887	88	47	39	57
LK-3215005	206	4	209	297	130	72	1	1	1	1
LK-3215010	633	11	644	913	400	223	4	2	2	3
LK-3215015	393	7	400	567	248	138	2	1	1	2
LK-3215020	650	11	662	939	411	229	4	2	2	3
LK-3215025	421	7	429	608	266	148	3	1	1	2
LK-3215030	573	10	583	827	362	202	4	2	2	2
LK-3215035	569	10	579	821	359	200	4	2	2	2
LK-3215040	457	8	465	660	289	161	3	2	1	2
LK-3215045	749	13	763	1082	473	264	5	3	2	3
LK-3215050	846	15	861	1221	534	297	5	3	2	3
LK-3215055	613	11	624	886	388	216	4	2	2	3
LK-3215060	517	9	526	746	326	182	3	2	1	2
LK-3215065	508	9	517	733	321	179	3	2	1	2
LK-3215070	746	13	759	1077	472	262	5	3	2	3
LK-3215075	421	7	429	608	266	148	3	1	1	2
LK-3215080	559	10	569	807	353	197	4	2	2	2
LK-3215085	322	6	327	464	203	113	2	1	1	1
LK-3215090	465	8	473	671	294	164	3	2	1	2
LK-3215095	245	4	249	353	155	86	2	1	1	1
LK-3215100	616	11	627	889	389	217	4	2	2	3
LK-3215105	407	7	414	587	257	143	3	1	1	2
LK-3215110	213	4	217	308	135	75	1	1	1	1
LK-3215115	366	6	372	528	231	129	2	1	1	1
LK-3215120	498	9	506	718	314	175	3	2	1	2
LK-3215125	773	14	786	1115	488	272	5	3	2	3
LK-3215130	358	6	365	517	226	126	2	1	1	1
LK-3215135	247	4	251	356	156	87	2	1	1	1
LK-3215140	527	9	536	761	333	185	3	2	1	2
LK-3218	22763	398	23161	32857	14380	8005	144	77	64	93
LK-3218005	222	4	225	320	140	78	1	1	1	1
LK-3218010	743	13	756	1073	470	261	5	3	2	3
LK-3218015	265	5	270	383	168	93	2	1	1	1
LK-3218020	518	9	527	747	327	182	3	2	1	2
LK-3218025	462	8	470	666	292	162	3	2	1	2
LK-3218030	282	5	287	407	178	99	2	1	1	1
LK-3218035	306	5	312	442	194	108	2	1	1	1
LK-3218040	234	4	238	337	148	82	1	1	1	1
LK-3218045	517	9	526	746	327	182	3	2	1	2
LK-3218050	673	12	685	971	425	237	4	2	2	3
LK-3218055	211	4	215	305	133	74	1	1	1	1
LK-3218060	683	12	695	985	431	240	4	2	2	3
LK-3218065	660	12	672	953	417	232	4	2	2	3
LK-3218070	485	8	494	700	307	171	3	2	1	2
LK-3218075	494	9	503	714	312	174	3	2	1	2
LK-3218080	592	10	602	854	374	208	4	2	2	2
LK-3218085	395	7	402	571	250	139	3	1	1	2
LK-3218090	534	9	544	771	338	188	3	2	1	2
LK-3218095	330	6	336	477	209	116	2	1	1	1
LK-3218100	441	8	449	637	279	155	3	1	1	2
LK-3218105	385	7	391	555	243	135	2	1	1	2
LK-3218110	437	8	445	631	276	154	3	1	1	2
LK-3218115	259	5	264	374	164	91	2	1	1	1
LK-3218120	726	13	738	1048	458	255	5	2	2	3
LK-3218125	486	8	495	702	307	171	3	2	1	2
LK-3218130	555	10	564	800	350	195	4	2	2	2
LK-3218135	336	6	342	486	213	118	2	1	1	1
LK-3218140	618	11	629	892	390	217	4	2	2	3
LK-3218145	611	11	622	882	386	215	4	2	2	2
LK-3218150	776	14	790	1120	490	273	5	3	2	3
LK-3218155	537	9	547	776	339	189	3	2	2	2
LK-3218160	681	12	692	982	430	239	4	2	2	3
LK-3218165	507	9	516	732	320	178	3	2	1	2
LK-3218170	870	15	886	1256	550	306	6	3	2	4
LK-3218175	416	7	423	600	263	146	3	1	1	2
LK-3218180	502	9	511	725	317	177	3	2	1	2
LK-3218185	509	9	518	735	322	179	3	2	1	2
LK-3218190	475	8	483	686	300	167	3	2	1	2
LK-3218195	423	7	431	611	267	149	3	1	1	2
LK-3218200	476	8	484	687	301	167	3	2	1	2
LK-3218205	583	10	594	842	369	205	4	2	2	2
LK-3218210	664	12	676	959	420	234	4	2	2	3
LK-3218215	527	9	536	761	333	185	3	2	1	2
LK-3218220	271	5	275	391	171	95	2	1	1	1
LK-3218225	661	12	673	954	418	233	4	2	2	3
LK-3218230	423	7	431	611	267	149	3	1	1	2
LK-3221	21675	281	21957	32307	14420	6967	84	72	60	72
LK-3221005	414	5	419	617	275	133	2	1	1	1
LK-3221010	558	7	565	831	371	179	2	2	2	2
LK-3221015	572	7	580	853	381	184	2	2	2	2
LK-3221020	429	6	434	639	285	138	2	1	1	1
LK-3221025	731	9	740	1090	486	235	3	2	2	2
LK-3221030	585	8	593	872	389	188	2	2	2	2
LK-3221035	304	4	308	453	202	98	1	1	1	1
LK-3221040	586	8	593	873	390	188	2	2	2	2
LK-3221045	321	4	325	478	213	103	1	1	1	1
LK-3221050	384	5	389	572	255	123	1	1	1	1
LK-3221055	595	8	602	886	396	191	2	2	2	2
LK-3221060	825	11	835	1229	549	265	3	3	2	3
LK-3221065	456	6	461	679	303	146	2	2	1	2
LK-3221070	388	5	393	579	258	125	2	1	1	1
LK-3221075	297	4	301	443	198	96	1	1	1	1
LK-3221080	370	5	375	551	246	119	1	1	1	1
LK-3221085	196	3	199	293	131	63	1	1	1	1
LK-3221090	471	6	478	703	314	152	2	2	1	2
LK-3221095	572	7	580	853	381	184	2	2	2	2
LK-3221100	560	7	567	834	372	180	2	2	2	2
LK-3221105	602	8	609	897	400	193	2	2	2	2
LK-3221110	387	5	392	576	257	124	1	1	1	1
LK-3221115	550	7	557	820	366	177	2	2	2	2
LK-3221120	610	8	618	910	406	196	2	2	2	2
LK-3221125	512	7	519	763	341	165	2	2	1	2
LK-3221130	772	10	782	1150	513	248	3	3	2	3
LK-3221135	547	7	554	815	364	176	2	2	2	2
LK-3221140	1393	18	1411	2076	927	448	5	5	4	5
LK-3221145	866	11	877	1291	576	278	3	3	2	3
LK-3221150	309	4	313	461	206	99	1	1	1	1
LK-3221155	229	3	232	341	152	74	1	1	1	1
LK-3221160	398	5	403	593	265	128	2	1	1	1
LK-3221165	573	7	580	854	381	184	2	2	2	2
LK-3221170	900	12	912	1342	599	289	3	3	3	3
LK-3221175	503	7	510	750	335	162	2	2	1	2
LK-3221180	1010	13	1023	1505	672	325	4	3	3	3
LK-3221185	706	9	715	1052	469	227	3	2	2	2
LK-3221190	1197	16	1213	1784	796	385	5	4	3	4
LK-3224	14995	262	15257	21645	9473	5273	95	51	42	61
LK-3224005	409	7	416	591	258	144	3	1	1	2
LK-3224010	440	8	447	635	278	155	3	1	1	2
LK-3224015	484	8	493	699	306	170	3	2	1	2
LK-3224020	297	5	302	429	188	105	2	1	1	1
LK-3224025	253	4	257	365	160	89	2	1	1	1
LK-3224030	377	7	383	544	238	133	2	1	1	2
LK-3224035	441	8	449	637	279	155	3	1	1	2
LK-3224040	515	9	524	744	326	181	3	2	1	2
LK-3224045	445	8	453	643	281	157	3	2	1	2
LK-3224050	632	11	643	912	399	222	4	2	2	3
LK-3224055	384	7	390	554	242	135	2	1	1	2
LK-3224060	326	6	332	471	206	115	2	1	1	1
LK-3224065	808	14	822	1166	510	284	5	3	2	3
LK-3224070	209	4	212	301	132	73	1	1	1	1
LK-3224075	599	10	609	864	378	211	4	2	2	2
LK-3224080	712	12	724	1027	450	250	5	2	2	3
LK-3224085	1057	18	1075	1526	668	372	7	4	3	4
LK-3224090	427	7	435	617	270	150	3	1	1	2
LK-3224095	809	14	823	1168	511	285	5	3	2	3
LK-3224100	345	6	351	497	218	121	2	1	1	1
LK-3224105	670	12	682	967	423	236	4	2	2	3
LK-3224110	665	12	677	960	420	234	4	2	2	3
LK-3224115	373	7	380	538	236	131	2	1	1	2
LK-3224120	530	9	539	764	335	186	3	2	1	2
LK-3224125	761	13	775	1099	481	268	5	3	2	3
LK-3224130	418	7	425	604	264	147	3	1	1	2
LK-3224135	424	7	432	612	268	149	3	1	1	2
LK-3224140	589	10	600	851	372	207	4	2	2	2
LK-3224145	596	10	607	861	377	210	4	2	2	2
LK-3227	18517	264	18781	27805	12498	5691	123	86	52	67
LK-3227005	421	6	427	633	284	129	3	2	1	2
LK-3227010	347	5	352	521	234	107	2	2	1	1
LK-3227015	576	8	584	865	389	177	4	3	2	2
LK-3227020	476	7	483	715	321	146	3	2	1	2
LK-3227025	607	9	616	911	410	187	4	3	2	2
LK-3227030	279	4	283	419	189	86	2	1	1	1
LK-3227035	313	4	317	470	211	96	2	1	1	1
LK-3227040	285	4	289	428	192	88	2	1	1	1
LK-3227045	479	7	485	719	323	147	3	2	1	2
LK-3227050	398	6	404	598	269	122	3	2	1	1
LK-3227055	696	10	706	1046	470	214	5	3	2	3
LK-3227060	534	8	542	802	361	164	4	2	1	2
LK-3227065	390	6	396	586	263	120	3	2	1	1
LK-3227070	617	9	626	927	417	190	4	3	2	2
LK-3227075	456	6	463	685	308	140	3	2	1	2
LK-3227080	747	11	758	1122	504	230	5	3	2	3
LK-3227085	839	12	851	1260	566	258	6	4	2	3
LK-3227090	376	5	382	565	254	116	2	2	1	1
LK-3227095	378	5	384	568	255	116	3	2	1	1
LK-3227100	396	6	402	595	267	122	3	2	1	1
LK-3227105	540	8	547	810	364	166	4	2	2	2
LK-3227110	619	9	628	929	418	190	4	3	2	2
LK-3227115	575	8	583	863	388	177	4	3	2	2
LK-3227120	608	9	617	913	410	187	4	3	2	2
LK-3227125	800	11	811	1201	540	246	5	4	2	3
LK-3227130	426	6	432	640	288	131	3	2	1	2
LK-3227135	600	9	608	901	405	184	4	3	2	2
LK-3227140	452	6	459	679	305	139	3	2	1	2
LK-3227145	386	6	392	580	261	119	3	2	1	1
LK-3227150	386	6	392	580	261	119	3	2	1	1
LK-3227155	327	5	332	491	221	101	2	2	1	1
LK-3227160	332	5	337	499	224	102	2	2	1	1
LK-3227165	443	6	450	666	299	136	3	2	1	2
LK-3227170	393	6	399	590	265	121	3	2	1	1
LK-3227175	532	8	540	799	359	163	4	2	1	2
LK-3227180	424	6	430	637	286	130	3	2	1	2
LK-3227185	299	4	303	449	202	92	2	1	1	1
LK-3227190	478	7	485	717	322	147	3	2	1	2
LK-3227195	284	4	288	426	192	87	2	1	1	1
LK-3230	13556	223	13779	20019	8543	4737	109	66	44	56
LK-3230005	436	7	444	641	269	158	4	2	1	2
LK-3230010	457	8	465	671	282	165	4	2	2	2
LK-3230015	336	6	342	494	208	122	3	2	1	1
LK-3230020	566	10	576	832	349	205	5	3	2	2
LK-3230025	499	9	508	734	308	181	4	2	2	2
LK-3230030	319	5	325	469	197	116	3	2	1	1
LK-3230035	222	4	226	326	137	80	2	1	1	1
LK-3230040	348	5	353	523	235	107	2	2	1	1
LK-3230045	163	3	166	240	101	59	1	1	1	1
LK-3230050	326	6	331	478	201	118	3	2	1	1
LK-3230055	276	5	281	405	170	100	2	1	1	1
LK-3230060	260	4	264	382	160	94	2	1	1	1
LK-3230065	427	7	434	628	263	155	4	2	1	2
LK-3230070	597	10	607	877	368	216	5	3	2	3
LK-3230075	372	6	378	546	229	135	3	2	1	2
LK-3230080	586	10	596	861	361	212	5	3	2	3
LK-3230085	381	7	387	559	235	138	3	2	1	2
LK-3230090	366	6	372	538	226	133	3	2	1	2
LK-3230095	282	5	287	415	174	102	2	1	1	1
LK-3230100	322	6	328	473	199	117	3	2	1	1
LK-3230105	328	6	334	482	202	119	3	2	1	1
LK-3230110	437	8	445	643	270	158	4	2	1	2
LK-3230115	434	7	442	638	268	157	4	2	1	2
LK-3230120	417	6	423	626	281	128	3	2	1	2
LK-3230125	342	5	347	513	231	105	2	2	1	1
LK-3230130	595	8	604	894	402	183	4	3	2	2
LK-3230135	413	6	419	620	279	127	3	2	1	2
LK-3230140	486	7	493	730	328	149	3	2	1	2
LK-3230145	538	8	546	808	363	165	4	2	1	2
LK-3230150	269	5	274	396	166	98	2	1	1	1
LK-3230155	431	7	438	633	266	156	4	2	1	2
LK-3230160	382	7	388	561	235	138	3	2	1	2
LK-3230165	403	7	410	592	248	146	3	2	1	2
LK-3230170	539	9	548	792	332	195	5	3	2	2
LK-3233	9171	131	9302	13771	6190	2819	61	42	26	33
LK-3233005	457	7	464	687	309	141	3	2	1	2
LK-3233010	427	6	433	641	288	131	3	2	1	2
LK-3233015	461	7	468	693	311	142	3	2	1	2
LK-3233020	275	4	279	413	186	85	2	1	1	1
LK-3233025	435	6	441	654	294	134	3	2	1	2
LK-3233030	362	5	367	543	244	111	2	2	1	1
LK-3233035	337	5	342	506	227	103	2	2	1	1
LK-3233040	438	6	445	658	296	135	3	2	1	2
LK-3233045	253	4	257	380	171	78	2	1	1	1
LK-3233050	376	5	381	565	254	116	2	2	1	1
LK-3233055	335	5	340	504	226	103	2	2	1	1
LK-3233060	308	4	312	462	208	95	2	1	1	1
LK-3233065	358	5	364	538	242	110	2	2	1	1
LK-3233070	362	5	367	544	244	111	2	2	1	1
LK-3233075	311	4	315	466	210	95	2	1	1	1
LK-3233080	335	5	340	504	226	103	2	2	1	1
LK-3233085	419	6	424	628	282	129	3	2	1	2
LK-3233090	386	5	391	580	261	119	3	2	1	1
LK-3233095	512	7	519	768	345	157	3	2	1	2
LK-3233100	388	6	394	583	262	119	3	2	1	1
LK-3233105	418	6	424	627	282	128	3	2	1	2
LK-3233110	284	4	288	426	192	87	2	1	1	1
LK-3233115	369	5	374	554	249	113	2	2	1	1
LK-3233120	275	4	279	413	185	84	2	1	1	1
LK-3233125	290	4	294	435	196	89	2	1	1	1
LK-3236	15157	216	15373	22760	10230	4658	101	70	42	55
LK-3236005	423	6	430	636	286	130	3	2	1	2
LK-3236010	430	6	436	645	290	132	3	2	1	2
LK-3236015	315	4	320	474	213	97	2	1	1	1
LK-3236020	433	6	440	651	293	133	3	2	1	2
LK-3236025	471	7	478	707	318	145	3	2	1	2
LK-3236030	452	6	458	679	305	139	3	2	1	2
LK-3236035	615	9	623	923	415	189	4	3	2	2
LK-3236040	323	5	327	485	218	99	2	1	1	1
LK-3236045	499	7	506	749	336	153	3	2	1	2
LK-3236050	275	4	279	413	186	85	2	1	1	1
LK-3236055	292	4	296	438	197	90	2	1	1	1
LK-3236060	211	3	214	316	142	65	1	1	1	1
LK-3236065	449	6	455	674	303	138	3	2	1	2
LK-3236070	383	5	389	576	259	118	3	2	1	1
LK-3236075	174	2	176	261	117	53	1	1	0	1
LK-3236080	289	4	293	434	195	89	2	1	1	1
LK-3236085	456	6	463	685	308	140	3	2	1	2
LK-3236090	441	6	447	662	297	135	3	2	1	2
LK-3236095	587	8	595	882	396	180	4	3	2	2
LK-3236100	359	5	364	539	242	110	2	2	1	1
LK-3236105	207	3	210	311	140	64	1	1	1	1
LK-3236110	262	4	265	393	177	80	2	1	1	1
LK-3236115	329	5	333	493	222	101	2	2	1	1
LK-3236120	271	4	275	407	183	83	2	1	1	1
LK-3236125	276	4	280	415	186	85	2	1	1	1
LK-3236130	353	5	358	529	238	108	2	2	1	1
LK-3236135	276	4	280	415	186	85	2	1	1	1
LK-3236140	499	7	506	749	336	153	3	2	1	2
LK-3236145	367	5	373	552	248	113	2	2	1	1
LK-3236150	341	5	346	512	230	105	2	2	1	1
LK-3236155	308	4	312	462	208	95	2	1	1	1
LK-3236160	415	6	421	623	280	128	3	2	1	2
LK-3236165	452	6	458	679	305	139	3	2	1	2
LK-3236170	405	6	410	607	273	124	3	2	1	1
LK-3236175	485	7	491	728	327	149	3	2	1	2
LK-3236180	419	6	425	630	283	129	3	2	1	2
LK-3236185	227	3	230	341	153	70	2	1	1	1
LK-3236190	405	6	411	609	274	125	3	2	1	1
LK-3236195	460	7	467	691	311	141	3	2	1	2
LK-3236200	525	7	532	788	354	161	3	2	1	2
LK-3239	30307	394	30700	45172	20163	9741	117	101	85	100
LK-3239005	729	9	738	1086	485	234	3	2	2	2
LK-3239010	513	7	519	764	341	165	2	2	1	2
LK-3239015	548	7	555	816	364	176	2	2	2	2
LK-3239020	379	5	384	566	252	122	1	1	1	1
LK-3239025	569	7	577	848	379	183	2	2	2	2
LK-3239030	709	9	718	1056	471	228	3	2	2	2
LK-3239035	1465	19	1484	2184	975	471	6	5	4	5
LK-3239040	511	7	518	762	340	164	2	2	1	2
LK-3239045	660	9	669	984	439	212	3	2	2	2
LK-3239050	478	6	485	713	318	154	2	2	1	2
LK-3239055	997	13	1010	1486	663	321	4	3	3	3
LK-3239060	1341	17	1358	1999	892	431	5	4	4	4
LK-3239065	901	12	913	1343	600	290	3	3	3	3
LK-3239070	392	5	397	585	261	126	2	1	1	1
LK-3239075	582	8	590	868	387	187	2	2	2	2
LK-3239080	567	7	574	845	377	182	2	2	2	2
LK-3239085	1185	15	1201	1767	789	381	5	4	3	4
LK-3239090	765	10	775	1140	509	246	3	3	2	3
LK-3239095	445	6	451	664	296	143	2	1	1	1
LK-3239100	479	6	486	714	319	154	2	2	1	2
LK-3239105	549	7	556	819	365	177	2	2	2	2
LK-3239110	652	8	661	972	434	210	3	2	2	2
LK-3239115	697	9	706	1039	464	224	3	2	2	2
LK-3239120	510	7	516	760	339	164	2	2	1	2
LK-3239125	574	7	582	856	382	185	2	2	2	2
LK-3239130	1009	13	1022	1503	671	324	4	3	3	3
LK-3239135	567	7	575	846	378	182	2	2	2	2
LK-3239140	743	10	753	1108	494	239	3	2	2	2
LK-3239145	507	7	513	755	337	163	2	2	1	2
LK-3239150	502	7	509	748	334	161	2	2	1	2
LK-3239155	607	8	615	905	404	195	2	2	2	2
LK-3239160	495	6	502	738	329	159	2	2	1	2
LK-3239165	406	5	411	605	270	131	2	1	1	1
LK-3239170	495	6	501	737	329	159	2	2	1	2
LK-3239175	518	7	524	771	344	166	2	2	1	2
LK-3239180	707	9	716	1054	471	227	3	2	2	2
LK-3239185	568	7	576	847	378	183	2	2	2	2
LK-3239190	700	9	709	1043	466	225	3	2	2	2
LK-3239195	557	7	564	830	371	179	2	2	2	2
LK-3239200	788	10	798	1175	524	253	3	3	2	3
LK-3239205	509	7	515	758	339	164	2	2	1	2
LK-3239210	673	9	681	1003	448	216	3	2	2	2
LK-3239215	727	9	737	1084	484	234	3	2	2	2
LK-3239220	347	5	351	517	231	111	1	1	1	1
LK-3239225	593	8	601	884	395	191	2	2	2	2
LK-3239230	341	4	346	509	227	110	1	1	1	1
LK-3239235	280	4	284	418	187	90	1	1	1	1
LK-3239240	468	6	475	698	312	151	2	2	1	2
LK-3242	48872	648	49520	73461	32503	15751	152	205	138	123
LK-3242005	463	6	469	695	308	149	1	2	1	1
LK-3242010	753	10	763	1132	501	243	2	3	2	2
LK-3242015	315	4	319	473	209	101	1	1	1	1
LK-3242020	499	7	505	750	332	161	2	2	1	1
LK-3242025	543	7	550	816	361	175	2	2	2	1
LK-3242030	288	4	292	433	192	93	1	1	1	1
LK-3242035	808	11	819	1215	537	260	3	3	2	2
LK-3242040	471	6	477	707	313	152	1	2	1	1
LK-3242045	221	3	224	332	147	71	1	1	1	1
LK-3242050	390	5	395	586	259	126	1	2	1	1
LK-3242055	767	10	777	1153	510	247	2	3	2	2
LK-3242060	526	7	533	790	350	169	2	2	1	1
LK-3242065	327	4	331	492	218	105	1	1	1	1
LK-3242070	630	8	639	948	419	203	2	3	2	2
LK-3242075	702	9	711	1055	467	226	2	3	2	2
LK-3242080	939	12	951	1411	624	303	3	4	3	2
LK-3242085	1569	21	1590	2359	1044	506	5	7	4	4
LK-3242090	917	12	930	1379	610	296	3	4	3	2
LK-3242095	435	6	440	653	289	140	1	2	1	1
LK-3242100	646	9	654	971	429	208	2	3	2	2
LK-3242105	1112	15	1126	1671	739	358	3	5	3	3
LK-3242110	557	7	565	838	371	180	2	2	2	1
LK-3242115	1094	15	1109	1645	728	353	3	5	3	3
LK-3242120	570	8	577	856	379	184	2	2	2	1
LK-3242125	1246	17	1262	1873	829	402	4	5	4	3
LK-3242130	1069	14	1084	1607	711	345	3	4	3	3
LK-3242135	1291	17	1309	1941	859	416	4	5	4	3
LK-3242140	717	10	727	1078	477	231	2	3	2	2
LK-3242145	304	4	308	457	202	98	1	1	1	1
LK-3242150	1196	16	1212	1798	796	386	4	5	3	3
LK-3242155	726	10	736	1092	483	234	2	3	2	2
LK-3242160	1342	18	1360	2018	893	433	4	6	4	3
LK-3242165	505	7	512	759	336	163	2	2	1	1
LK-3242170	1193	16	1209	1793	793	385	4	5	3	3
LK-3242175	546	7	553	821	363	176	2	2	2	1
LK-3242180	474	6	480	712	315	153	1	2	1	1
LK-3242185	943	13	956	1418	627	304	3	4	3	2
LK-3242190	971	13	984	1460	646	313	3	4	3	2
LK-3242195	871	12	883	1309	579	281	3	4	2	2
LK-3242200	747	10	757	1123	497	241	2	3	2	2
LK-3242205	1526	20	1546	2294	1015	492	5	6	4	4
LK-3242210	833	11	844	1252	554	268	3	3	2	2
LK-3242215	821	11	832	1234	546	265	3	3	2	2
LK-3242220	977	13	990	1469	650	315	3	4	3	2
LK-3242225	452	6	458	679	301	146	1	2	1	1
LK-3242230	863	11	874	1297	574	278	3	4	2	2
LK-3242235	1084	14	1099	1630	721	349	3	5	3	3
LK-3242240	825	11	836	1240	549	266	3	3	2	2
LK-3242245	832	11	843	1250	553	268	3	3	2	2
LK-3242250	407	5	413	612	271	131	1	2	1	1
LK-3242255	952	13	965	1431	633	307	3	4	3	2
LK-3242260	1101	15	1116	1656	733	355	3	5	3	3
LK-3242265	394	5	399	592	262	127	1	2	1	1
LK-3242270	572	8	580	860	381	184	2	2	2	1
LK-3242275	668	9	677	1005	445	215	2	3	2	2
LK-3242280	457	6	463	686	304	147	1	2	1	1
LK-3242285	508	7	515	764	338	164	2	2	1	1
LK-3242290	598	8	606	899	398	193	2	3	2	2
LK-3242295	705	9	715	1060	469	227	2	3	2	2
LK-3242300	1137	15	1152	1710	756	367	4	5	3	3
LK-3242305	680	9	689	1023	452	219	2	3	2	2
LK-3242310	388	5	393	584	258	125	1	2	1	1
LK-3242315	373	5	378	560	248	120	1	2	1	1
LK-3242320	825	11	836	1240	548	266	3	3	2	2
LK-3242325	728	10	738	1095	484	235	2	3	2	2
LK-3242330	479	6	485	719	318	154	1	2	1	1
LK-3245	21742	293	22035	31375	14448	6950	87	87	79	92
LK-3245005	640	9	648	923	425	205	3	3	2	3
LK-3245010	363	5	368	524	241	116	1	1	1	2
LK-3245015	454	6	460	655	302	145	2	2	2	2
LK-3245020	311	4	315	449	207	99	1	1	1	1
LK-3245025	587	8	595	847	390	188	2	2	2	2
LK-3245030	750	10	760	1082	498	240	3	3	3	3
LK-3245035	422	6	427	609	280	135	2	2	2	2
LK-3245040	315	4	320	455	210	101	1	1	1	1
LK-3245045	405	5	410	584	269	129	2	2	1	2
LK-3245050	190	3	193	274	126	61	1	1	1	1
LK-3245055	217	3	220	313	144	69	1	1	1	1
LK-3245060	470	6	476	678	312	150	2	2	2	2
LK-3245065	352	5	357	508	234	113	1	1	1	1
LK-3245070	548	7	556	791	364	175	2	2	2	2
LK-3245075	394	5	400	569	262	126	2	2	1	2
LK-3245080	642	9	650	926	426	205	3	3	2	3
LK-3245085	322	4	327	465	214	103	1	1	1	1
LK-3245090	367	5	372	530	244	117	1	1	1	2
LK-3245095	632	9	641	912	420	202	3	3	2	3
LK-3245100	424	6	430	612	282	136	2	2	2	2
LK-3245105	797	11	808	1150	530	255	3	3	3	3
LK-3245110	417	6	422	601	277	133	2	2	2	2
LK-3245115	498	7	505	718	331	159	2	2	2	2
LK-3245120	562	8	569	811	373	180	2	2	2	2
LK-3245125	1804	24	1828	2603	1199	577	7	7	7	8
LK-3245130	629	8	637	908	418	201	3	3	2	3
LK-3245135	611	8	619	881	406	195	2	2	2	3
LK-3245140	467	6	473	674	310	149	2	2	2	2
LK-3245145	512	7	519	739	340	164	2	2	2	2
LK-3245150	978	13	991	1411	650	313	4	4	4	4
LK-3245155	1167	16	1182	1683	775	373	5	5	4	5
LK-3245160	461	6	468	666	307	147	2	2	2	2
LK-3245165	675	9	684	973	448	216	3	3	2	3
LK-3245170	259	3	262	373	172	83	1	1	1	1
LK-3245175	462	6	468	666	307	148	2	2	2	2
LK-3245180	607	8	616	876	404	194	2	2	2	3
LK-3245185	547	7	554	789	363	175	2	2	2	2
LK-3245190	215	3	218	311	143	69	1	1	1	1
LK-3245195	395	5	400	570	263	126	2	2	1	2
LK-3245200	422	6	427	609	280	135	2	2	2	2
LK-3245205	454	6	460	655	302	145	2	2	2	2
LK-3248	24635	331	24966	35548	16369	7874	98	98	90	105
LK-3248005	217	3	220	313	144	69	1	1	1	1
LK-3248010	347	5	351	500	230	111	1	1	1	1
LK-3248015	373	5	378	538	248	119	1	1	1	2
